,Player,age,position,Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,Tackles,Inter,Fouls,Clear,Blocks,OwnG,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch,Assists.1,KeyP.1,AvgP,PS%,Crosses,LongB,ThrB
505,Mattia Perin,28,Goalkeeper,Genoa,1890,990,900,Italy,21,11,10,0,0,0,0,0,0,0,0,5,3,2,36,19,17,1,0,0,0,0,0,0,0,1.71,53,90,1890,0,0.05,287,278,144,16,0,0,0,0.6,0,0,0,0,0,0.1,0,0,0,0,0,0,0.1,30.3,57.8,0,7.2,0
506,Mattia Sandri,20,Midfielder,Torino,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,Mattia Sprocati,28,Midfielder,Parma,578,250,328,Italy,20,9,11,1,1,0,0,0,0,0,0,2,2,0,9,4,5,0,0,0.16,0,0.16,0.36,0,578,1.4,64,29,0,0,0,129,361,-1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,Mattia Valoti,27,Midfielder,SPAL,1531,735,796,Italy,27,14,13,3,1,2,1,1,0,0,0,2,1,1,26,12,14,7,0,0.24,0.06,0.18,0.12,0.23,510,1.53,59,57,219,1531,0.41,111,222,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,Mattia Viviani,20,Midfielder,Brescia,340,74,266,Italy,8,4,4,0,0,0,0,0,0,0,0,2,2,0,12,0,12,0,0,0,0,0,0,0,0,3.18,28,43,0,0,0,286,268,-1,18,0.4,1.1,0.5,0.3,0.4,0,0,0,0.4,0.3,0.4,0.8,0,0.1,0.5,0,0.3,23.3,84.9,0.3,1.5,0
510,Mattia Zaccagni,25,Midfielder,Hellas Verona,2125,913,1212,Italy,34,16,18,2,2,0,5,2,3,0,0,8,3,5,30,14,16,5,0,0.3,0.21,0.08,0.2,0,1063,1.27,71,63,425,425,0.21,200,57,-1,10,0.6,0.6,1,0.4,0.1,0,2,5,0.8,1,1.8,2.4,0.3,0.9,1.5,5,1,21.2,75.3,0.1,0.6,0
511,Mattias Svanberg,22,Midfielder,Bologna,1048,630,418,Sweden,25,12,13,1,1,0,2,1,1,0,0,0,0,0,24,12,12,2,0,0.26,0.17,0.09,0.14,0,1048,2.06,44,42,524,524,0.17,197,88,-1,12,0.5,0.5,0.7,0.4,0.2,0,1,2,1.5,0.8,0.3,1.1,0,0.6,0.8,2,0.8,15.5,85.8,0.2,0.4,0
512,Mauro Vigorito,30,Goalkeeper,Lecce,422,180,242,Italy,5,2,3,0,0,0,0,0,0,0,0,1,1,0,8,1,7,1,0,0,0,0,0,0,0,1.71,53,84,422,0,0.21,308,308,146,23,0,0,0.2,2.2,0,0,0,0,0,0,0,0.2,0,0,0,0,0,24.2,68.6,0,6,0
513,Maximiliano Olivera,29,Defender,Fiorentina,8,8,0,Uruguay,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,-1,-1,-1,31,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,66.7,1,0,0
514,Maya Yoshida,32,Defender,Sampdoria,1186,466,720,Japan,14,6,8,0,0,0,1,0,1,0,0,2,2,0,19,6,13,1,0,0.08,0.08,0,0,0,0,1.44,62,85,1186,1186,0.08,272,196,108,16,0.3,1.9,1.1,5,0.9,0,0,1,0.4,0.4,0.1,0.4,0,0.1,0.1,1,0.4,40.6,85.6,0,3.6,0
515,Mehdi Bourabia,29,Midfielder,Sassuolo,921,608,313,France,17,11,6,1,0,1,2,2,0,0,0,2,2,0,18,11,7,7,1,0.29,0.2,0.1,0,0.29,921,1.76,51,54,132,461,0.68,174,60,-1,10,1.1,1.3,1.6,1.1,0.1,2,1,2,0.6,0.3,0.6,0.9,0,0.8,1.1,2,0.3,42.9,87.3,0,1.6,0.1
516,Mehdi Pascal Marcel Léris,22,Midfielder,Sampdoria,500,194,306,France,15,7,8,1,0,1,1,1,0,0,0,1,1,0,11,2,9,0,0,0.36,0.18,0.18,0,0.29,500,1.98,45,33,0,500,0,112,85,-1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,Memeh Caleb Okoli,19,Defender,Atalanta,0,0,0,Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,Merih Demiral,23,Defender,Juventus,418,309,109,Turkey,6,4,2,1,0,1,1,1,0,0,0,1,1,0,3,2,1,1,0,0.43,0.22,0.22,0,0.83,418,0.65,139,70,418,418,0.22,97,52,5,10,1.3,0.7,0.8,2.5,0.5,0,1,1,0.3,0.2,0,0.2,0.2,0,0,1,0.2,52.5,92.1,0.2,1,0
519,Mert Müldür,22,Defender,Sassuolo,1267,611,656,Turkey,24,10,14,2,1,1,1,0,1,0,0,3,1,2,22,16,6,4,0,0.21,0.07,0.14,0.15,0.14,634,1.56,58,53,317,1267,0.28,136,208,128,7,2,0.9,0.8,1.4,0,0,2,1,0.5,0.4,0.7,0.7,0,0.4,0.8,1,0.4,28.1,85.8,0.1,0.8,0
520,Michel Ndary Adopo,0,Midfielder,Torino,2,2,0,France,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,24,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,2.5,80,0,0,0
521,Michele Cerofolini,22,Goalkeeper,Fiorentina,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,Michele Laraspata,19,Defender,Lecce,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,Miguel Veloso,34,Midfielder,Hellas Verona,2816,1343,1473,Portugal,34,17,17,3,2,1,4,4,0,0,0,9,4,5,33,16,17,6,0,0.22,0.13,0.1,0.13,0.06,939,1.05,85,83,469,704,0.19,183,118,-1,7,1.5,0.9,1,1.1,0.4,0,3,4,1.1,1.7,0.9,0.4,0,0.4,0.8,4,1.7,46.6,82.3,1.5,2.7,0
524,Mihael Oni?a,21,Midfielder,Torino,0,0,0,Romania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,Milan Badelj,32,Midfielder,Fiorentina,1593,790,803,Croatia,22,11,11,1,1,0,0,0,0,0,0,6,3,3,25,14,11,3,1,0.06,0,0.06,0.11,0,1593,1.41,64,72,531,0,0.17,215,372,-1,14,1.3,2,0.8,1.5,0.1,0,1,0,0.7,1,0.9,0.9,0,0.8,0.9,0,1,42.5,82.1,0,2.7,0.1
526,Milan Škriniar,26,Defender,Inter Milan,2628,1111,1517,Slovakia,32,14,18,0,0,0,0,0,0,0,0,11,5,6,29,12,17,9,1,0,0,0,0,0,0,0.99,91,82,292,0,0.31,322,291,27,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,Miralem Pjanić,31,Midfielder,Juventus,2286,983,1303,Bosnia and Herzegovina,30,13,17,3,2,1,6,1,5,0,0,11,7,4,26,8,18,10,0,0.35,0.24,0.12,0.18,0.07,762,1.02,88,76,229,381,0.39,167,45,-1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,Mirko Antonucci,22,Midfielder,Roma,81,81,0,Italy,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1.11,81,41,81,0,1.11,-1,-1,-1,22,2,1,1,0.5,0,0,0,0,1.5,0.5,0,0.5,0,0,2.5,0,0.5,10.5,76.2,0,0,0
529,Mirko Valdifiori,35,Midfielder,SPAL,1399,700,699,Italy,22,9,13,0,0,0,3,1,2,0,0,3,1,2,26,16,10,5,0,0.19,0.19,0,0,0,0,1.67,54,64,280,466,0.32,402,70,-1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,Mitchell Dijks,28,Defender,Bologna,1008,468,540,Netherlands,13,7,6,0,0,0,0,0,0,0,0,1,1,0,16,6,10,5,0,0,0,0,0,0,0,1.43,63,78,202,0,0.45,427,433,107,26,1,0.8,1.6,1.3,0.1,0,0,0,0,0.8,0.5,1,0.2,0.5,1.1,0,0.8,32.5,81.1,0.5,0.8,0
531,Mohamed Bahlouli,21,Midfielder,Sampdoria,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,Mohamed Fares,25,Defender,SPAL,421,223,198,Algeria,8,5,3,0,0,0,0,0,0,0,0,1,0,1,7,2,5,2,0,0,0,0,0,0,0,1.5,60,53,211,0,0.43,271,287,119,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,Morten Thorsby,24,Midfielder,Sampdoria,1866,713,1153,Norway,24,10,14,1,0,1,1,0,1,0,0,5,2,3,33,12,21,9,1,0.1,0.05,0.05,0,0.08,1866,1.59,57,78,207,1866,0.43,234,234,-1,9,2.2,0.7,1.9,1.3,0.3,1,1,1,0.8,0.8,0.3,0.3,0.1,0.3,1,1,0.8,31,77.4,0.2,0.9,0
534,Mouhamadou Fallou Mbacke Sarr,24,Goalkeeper,Bologna,0,0,0,Senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,Musa Barrow,22,Forward,Bologna,1539,888,651,Gambia,25,14,11,9,4,5,4,2,2,1,1,1,0,1,24,13,11,1,0,0.76,0.23,0.53,0.41,0.69,171,1.4,64,62,1539,385,0.06,19,48,-1,1,0.1,0,0.6,0.1,0,0,0,2,1.7,0.6,0.3,1,0.1,0.6,1.9,2,0.6,7.1,76,0.1,0.3,0.1
536,Musa Barrow,22,Forward,Bologna,1539,888,651,Gambia,25,14,11,9,4,5,4,2,2,1,1,1,0,1,24,13,11,1,0,0.76,0.23,0.53,0.41,0.69,171,1.4,64,62,1539,385,0.06,19,48,-1,1,1.1,0.3,1.2,0.6,0,0,9,2,3.6,1.9,1.9,0.7,0.1,1,3.3,2,1.9,29.1,78.2,0.6,1.4,0.1
537,Musa Juwara,19,Midfielder,Bologna,148,104,44,Gambia,7,4,3,1,0,1,0,0,0,0,0,0,0,0,2,1,1,1,0,0.61,0,0.61,0,2.05,148,1.22,74,21,148,0,0.61,-1,-1,-1,11,0.6,0,0.9,0.1,0.1,0,1,0,0.9,0.6,0.6,0.7,0,0.3,0.9,0,0.6,9.1,76.6,0.1,0.1,0
538,Nahitan Michel Nández Acosta,25,Midfielder,Cagliari,2901,1381,1520,Uruguay,35,17,18,2,1,1,3,1,2,0,0,6,2,4,42,17,25,14,0,0.16,0.09,0.06,0.07,0.06,1451,1.3,69,83,207,967,0.43,225,164,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,Nehuén Mario Paz,28,Defender,Lecce,961,381,580,Argentina,16,8,8,0,0,0,1,1,0,0,0,2,1,1,22,8,14,5,0,0.09,0.09,0,0,0,0,2.06,44,60,192,961,0.47,316,167,179,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,Nenad Tomović,33,Defender,SPAL,1755,857,898,Serbia,23,11,12,0,0,0,1,1,0,0,0,2,1,1,36,14,22,6,1,0.05,0.05,0,0,0,0,1.85,49,76,251,1755,0.36,400,239,164,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,Niccolò Chiorra,20,Goalkeeper,Fiorentina,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,Nicholas Opoku,23,Defender,Udinese,482,90,392,Ghana,7,1,6,0,0,0,0,0,0,0,0,2,1,1,6,0,6,3,1,0,0,0,0,0,0,1.12,80,69,161,0,0.56,355,355,52,17,1.9,0.6,1.4,2.4,0.6,0,0,0,0.4,0.6,0.4,0.7,0,0.1,0.4,0,0.6,26.1,79.8,0.1,0.9,0
543,Nicky Medja Beloko,21,Midfielder,Fiorentina,0,0,0,Cameroon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,Nicola Murru,26,Defender,Sampdoria,2261,1005,1256,Italy,28,12,16,0,0,0,0,0,0,0,0,6,3,3,43,16,27,6,1,0,0,0,0,0,0,1.71,53,81,377,0,0.24,447,439,147,27,1.4,1,0.9,1.6,0.1,1,0,0,0.3,0.6,0.6,0.6,0,0.4,0.8,0,0.6,27.1,70.5,0.6,1.4,0
545,Nicola Rauti,21,Forward,Torino,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,Nicola Sansone,29,Forward,Bologna,2273,1070,1203,Italy,33,16,17,4,2,2,3,0,3,3,1,2,1,1,39,15,24,5,0,0.28,0.12,0.16,0.17,0.15,568,1.54,58,69,455,758,0.2,127,132,-1,5,1,0.3,1.1,0.2,0,0,4,3,2.4,1.4,1.3,2.3,0.2,1.4,1.6,3,1.4,25.8,78.8,1,0.6,0.1
547,Nicolas David Andrade,33,Goalkeeper,Udinese,0,0,0,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,Nicolás Domínguez,22,Midfielder,Bologna,696,348,348,Argentina,16,8,8,0,0,0,1,0,1,0,0,0,0,0,10,2,8,1,0,0.13,0.13,0,0,0,0,1.29,70,44,696,696,0.13,290,121,-1,19,1.3,0.8,1,0.4,0.1,0,0,1,0.6,0.7,0.3,0.4,0,0.1,0.3,1,0.7,24.4,84.4,0.1,1.2,0.1
549,Nicolas N'Koulou,31,Defender,Torino,2692,1350,1342,Cameroon,31,15,16,1,1,0,0,0,0,0,0,7,4,3,52,24,28,6,1,0.03,0,0.03,0.07,0,2692,1.74,52,87,449,0,0.2,268,275,152,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,Nicolò Armini,20,Defender,Lazio,2,0,2,Italy,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,-1,16,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,100,0,0,0
551,Nicolò Barella,24,Midfielder,Inter Milan,2015,939,1076,Italy,27,12,15,1,1,0,4,2,2,0,0,10,6,4,21,9,12,11,0,0.22,0.18,0.04,0.1,0,2015,0.94,96,75,183,504,0.49,251,79,-1,15,1.3,0.5,1.4,0.4,0.2,0,1,4,0.9,0.9,1.3,1.4,0.1,0.9,1.4,4,0.9,44,83.7,0.3,2.9,0
552,Nicolo Radaelli,20,Goalkeeper,Genoa,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,Nicolò Rovella,19,Midfielder,Genoa,105,77,28,Italy,2,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,2.57,35,53,0,0,0,-1,-1,-1,24,0,2,0,0,0,0,0,0,0.5,0,0.5,1.5,0,0,1,0,0,33,89.4,0,3.5,0
554,Nicolò Zaniolo,21,Midfielder,Roma,1503,774,729,Italy,26,13,13,6,2,4,2,0,2,0,0,6,1,5,17,11,6,8,0,0.48,0.12,0.36,0.23,0.49,251,1.02,88,58,188,752,0.48,51,127,-1,4,0.6,0.2,1.6,0.2,0,0,6,2,1.8,0.9,2.2,1.7,0.1,1.8,2,2,0.9,15.7,82.1,0.2,1,0.1
555,Nikola Kalinić,33,Forward,Roma,565,153,412,Croatia,15,9,6,5,0,5,1,0,1,0,0,3,1,2,9,2,7,1,0,0.96,0.16,0.8,0,1.09,113,1.43,63,38,565,565,0.16,6,98,-1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,Nikola Maksimović,29,Defender,Napoli,1799,899,900,Serbia,22,12,10,1,1,0,1,1,0,0,0,5,3,2,22,11,11,4,1,0.1,0.05,0.05,0.1,0,1799,1.1,82,82,360,1799,0.25,242,232,47,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,Nikola Milenković,23,Defender,Fiorentina,3257,1637,1620,Serbia,37,19,18,5,3,2,0,0,0,0,0,11,7,4,41,21,20,9,0,0.14,0,0.14,0.16,0.11,651,1.13,79,88,362,0,0.25,141,358,56,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,Nikolas Špalek,24,Forward,Brescia,1591,733,858,Slovakia,25,13,12,2,1,1,1,1,0,0,0,5,3,2,32,12,20,5,0,0.17,0.06,0.11,0.12,0.1,796,1.81,50,64,318,1591,0.28,173,219,-1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,Ola Aina,24,Defender,Torino,2075,1001,1074,Nigeria,32,18,14,0,0,0,2,1,1,0,0,6,4,2,38,11,27,8,0,0.09,0.09,0,0,0,0,1.65,55,65,259,1038,0.35,411,177,140,16,1.4,1.3,0.8,1.2,0.2,0,0,2,0.4,0.7,1.5,1.1,0.1,0.7,1,2,0.7,27.9,78.6,0.5,1.1,0
560,Omar Colley,28,Defender,Sampdoria,2771,1530,1241,Gambia,31,17,14,0,0,0,1,1,0,0,0,9,6,3,50,26,24,10,0,0.03,0.03,0,0,0,0,1.62,55,89,277,2771,0.32,448,260,134,26,1.4,1.9,1.3,4.8,0.7,0,0,1,0.8,0.3,0.1,0.5,0.1,0.1,0.4,1,0.3,44,81.4,0.1,3.9,0
561,Orestis Karnezis,35,Goalkeeper,Napoli,0,0,0,Greece,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,Panagiotis Tachtsidis,30,Midfielder,Lecce,2006,944,1062,Greece,28,14,14,0,0,0,2,2,0,0,0,1,0,1,52,21,31,7,1,0.09,0.09,0,0,0,0,2.33,39,72,287,1003,0.31,300,166,-1,19,1.9,1.3,1.5,1.1,0.4,0,0,2,1,0.9,0.7,1,0,0.6,1,2,0.9,41,79.8,0.2,4.1,0
563,Paolo Cannistrà,20,Defender,SPAL,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,Paolo Ghiglione,24,Midfielder,Genoa,1718,862,856,Italy,25,13,12,0,0,0,5,2,3,0,0,4,2,2,36,13,23,4,0,0.26,0.26,0,0,0,0,1.89,48,69,430,344,0.21,438,39,-1,27,1.2,0.4,1,1.4,0.1,0,0,5,0.9,0.9,0.7,0.8,0.1,0.9,1.2,5,0.9,27.1,74.4,1,1.5,0
565,Paolo Pancrazio Faragò,28,Midfielder,Cagliari,1338,710,628,Italy,21,11,10,1,1,0,1,0,1,0,0,4,3,1,22,8,14,3,0,0.13,0.07,0.07,0.13,0,1338,1.48,61,64,446,1338,0.2,211,198,-1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,Patric,28,Defender,Lazio,1675,825,850,Spain,21,10,11,0,0,0,0,0,0,0,0,5,4,1,19,7,12,3,1,0,0,0,0,0,0,1.02,88,80,419,0,0.21,392,400,33,23,1.6,0.7,0.6,1.8,0.4,0,0,0,0.3,0.2,0.2,0.5,0,0,0.3,0,0.2,56.9,88.6,0.1,5.3,0
567,Patrick Cutrone,23,Forward,Fiorentina,837,339,498,Italy,19,10,9,4,3,1,1,0,1,0,0,8,5,3,4,1,3,1,0,0.54,0.11,0.43,0.8,0.18,209,0.43,209,44,837,837,0.11,36,140,-1,6,0.2,0.1,0.4,0.3,0.1,0,4,1,1.1,0.3,0.3,0.5,0.6,0.5,1.9,1,0.3,8.5,72,0.1,0.1,0.1
568,Patrick Enrici,20,Defender,Torino,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,Patrik Schick,25,Forward,Roma,0,0,0,Czech Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,Pau López,26,Goalkeeper,Roma,2880,1530,1350,Spain,32,17,15,0,0,0,0,0,0,0,0,5,2,3,43,23,20,3,0,0,0,0,0,0,0,1.34,67,90,960,0,0.09,431,441,93,19,0,0,0,0.4,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0,27.2,76.3,0,5.9,0
571,Paulo Dybala,27,Forward,Juventus,2165,1071,1094,Argentina,33,18,15,11,5,6,6,4,2,1,0,10,8,2,21,7,14,5,0,0.71,0.25,0.46,0.42,0.49,197,0.87,103,66,433,361,0.21,33,43,-1,2,0.6,0.4,0.7,0,0,0,11,6,3,2.1,2,1.6,0.2,1.2,1.8,6,2.1,42.2,88.1,0.8,2.2,0.1
572,Paweł Dawidowicz,25,Defender,Hellas Verona,688,357,331,Poland,15,8,7,1,1,0,0,0,0,0,0,5,3,2,7,2,5,5,2,0.13,0,0.13,0.25,0,688,0.92,98,46,115,0,0.78,145,425,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,Pedro Guilherme Abreu dos Santos,23,Forward,Fiorentina,59,47,12,Brazil,4,3,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,3.05,30,15,0,0,0,-1,-1,-1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,Pedro Obiang,29,Midfielder,Sassuolo,1670,718,952,Equatorial Guinea,25,12,13,1,0,1,1,1,0,0,0,6,2,4,31,15,16,10,0,0.11,0.05,0.05,0,0.09,1670,1.67,54,67,167,1670,0.54,237,228,-1,9,1.8,0.8,1.4,1.2,0.4,1,1,1,0.9,0.6,0.8,0.8,0,0.5,0.7,1,0.6,43.4,88.7,0,1.2,0
575,Pepe Reina,38,Goalkeeper,AC Milan,90,0,90,Spain,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,90,90,45,0,2,-1,-1,-1,22,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,72.4,0,4,0
576,Peter Ankersen,30,Defender,Genoa,1060,583,477,Denmark,19,10,9,0,0,0,1,1,0,0,0,4,2,2,16,8,8,2,0,0.08,0.08,0,0,0,0,1.36,66,56,530,1060,0.17,312,194,96,18,0.8,0.5,0.5,1.2,0.3,0,0,1,0.7,0.3,0.3,0.6,0.1,0.5,0.9,1,0.3,27.1,83.3,0.3,0.5,0
577,Pierluigi Gollini,26,Goalkeeper,Atalanta,2884,1354,1530,Italy,33,16,17,0,0,0,0,0,0,0,0,8,4,4,37,19,18,3,0,0,0,0,0,0,0,1.15,78,87,961,0,0.09,404,410,58,19,0,0,0,0.6,0,0,0,0,0,0,0,0.3,0,0,0,0,0,24.6,71,0,7.1,0
578,Pietro Beruatto,22,Defender,Juventus,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,Pietro Terracciano,31,Goalkeeper,Fiorentina,625,175,450,Italy,7,2,5,0,0,0,0,0,0,0,0,3,2,1,5,0,5,0,0,0,0,0,0,0,0,0.72,125,89,0,0,0,377,377,8,26,0,0,0.1,1.3,0,0,0,0,0,0.1,0,0.3,0,0,0,0,0.1,24.6,64,0,4.3,0
580,Piotr Zieliński,26,Midfielder,Napoli,2926,1483,1443,Poland,37,18,19,2,1,1,4,1,3,0,0,7,4,3,40,19,21,4,0,0.18,0.12,0.06,0.06,0.06,1463,1.23,73,79,732,732,0.12,220,131,-1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,Pol Lirola,23,Defender,Fiorentina,2653,1340,1313,Spain,35,18,17,0,0,0,2,0,2,0,0,11,7,4,34,17,17,4,0,0.07,0.07,0,0,0,0,1.15,78,76,663,1327,0.14,375,203,60,29,1,0.7,0.5,1.3,0.1,0,0,2,0.7,1,1.3,0.2,0,0.4,1.1,2,1,29.7,76.5,0.3,1.5,0
582,Rachid Ghezzal,28,Forward,Fiorentina,825,342,483,Algeria,19,8,11,1,0,1,0,0,0,0,0,5,4,1,11,4,7,5,0,0.11,0,0.11,0,0.19,825,1.2,75,43,165,0,0.55,171,312,-1,15,1.4,0.6,1.2,0.5,0,0,1,0,0.6,0.9,0.7,0.8,0.1,0.9,1,0,0.9,23.2,85.9,0.7,1.3,0
