,Player,age,position,Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Goals,Assists,SpG,KeyP,Drb.1,Fouled,Off,Disp,UnsTch,Assists.1,KeyP.1,AvgP,PS%,Crosses,LongB,ThrB
292,Jeffrey Schlupp,28,Defender,Crystal Palace,1035,591,444,Ghana,17,9,8,3,2,1,1,0,1,0,0,5,3,2,15,7,8,2,0,0.35,0.09,0.26,0.3,0.2,345,1.3,69,61,518,1035,0.17,66,146,90,5,1.1,0.8,1,0,0.6,0.6,0.2,0,3,1,1.1,0.4,0.8,0.7,0.1,0.9,1.5,1,0.4,18.5,75.8,0.1,0.5,0
293,Jeremy Ngakia,20,Forward,West Ham United,441,261,180,England,5,3,2,0,0,0,0,0,0,0,0,0,0,0,8,4,4,0,0,0,0,0,0,0,0,1.63,55,88,0,0,0,300,308,-1,17,3,1.4,0.8,0.4,3,2.4,0.2,0,0,0,0.2,0,1.8,0.2,0.2,0.4,1.2,0,0,21.2,53.8,0.2,1.2,0
294,Jesse Lingard,28,Midfielder,Manchester United,931,454,477,England,22,10,12,1,0,1,0,0,0,0,0,5,2,3,13,4,9,3,0,0.1,0,0.1,0,0.19,931,1.26,72,42,310,0,0.29,155,353,-1,11,0.7,0.1,1.3,0,0,0.6,0,0,1,0,1,0.9,0.6,0.5,0,0.5,1.1,0,0.9,17.8,87.7,0,0.2,0
295,Jesús Vallejo Lázaro,24,Defender,Wolverhampton Wanderers,162,162,0,Spain,2,2,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,2.78,32,81,162,0,0.56,-1,-1,-1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,Jetro Willems,27,Defender,Newcastle United,1498,800,698,Netherlands,19,11,8,2,1,1,2,1,1,0,0,4,3,1,24,11,13,0,0,0.24,0.12,0.12,0.11,0.13,749,1.44,62,79,0,749,0,135,115,114,12,1.9,0.9,0.5,0.2,2,1.1,0.3,0,2,2,0.7,0.8,1.1,0.9,0.1,0.4,1.1,2,0.8,22.6,76.9,0.3,0.5,0.1
297,Jimmy Dunne,23,Defender,Burnley,0,0,0,Republic of Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,João Cancelo,26,Defender,Manchester City,1205,729,476,Portugal,17,10,7,0,0,0,0,0,0,0,0,8,6,2,7,4,3,4,0,0,0,0,0,0,0,0.52,172,71,301,0,0.3,361,338,2,20,2.4,1.2,1,0.1,0.9,0.9,0.1,0,0,0,0.9,1,2.2,0.5,0,0.5,0.9,0,1,59.4,90.4,0.4,2.2,0
299,João Manuel Neves Virginia,21,Goalkeeper,Everton,0,0,0,Portugal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,João Moutinho,34,Midfielder,Wolverhampton Wanderers,3108,1516,1592,Portugal,38,19,19,1,0,1,6,3,3,0,0,13,8,5,31,16,15,7,0,0.2,0.17,0.03,0,0.06,3108,0.9,100,82,444,518,0.2,252,76,-1,12,2.4,1.3,1.1,0,0.5,2.4,0.3,0,1,6,0.6,2,0.4,0.7,0.1,0.6,0.5,6,2,48.4,85.5,1.8,4,0.1
301,João Pedro Junqueira de Jesus,19,Forward,Watford,22,16,6,Brazil,3,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4.09,22,7,0,0,0,-1,-1,-1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,Joe Gomez,23,Defender,Liverpool,1999,1095,904,England,28,15,13,0,0,0,0,0,0,0,0,13,7,6,16,8,8,7,0,0,0,0,0,0,0,0.72,125,71,286,0,0.32,342,313,7,23,0.8,1.4,0.8,0.6,2.1,0.4,0.3,0,0,0,0,0.2,0.3,0.5,0,0.1,0.5,0,0.2,71,88,0.1,3.7,0
303,Joe Hart,34,Goalkeeper,Burnley,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,Joel Matip,29,Defender,Liverpool,703,180,523,Cameroon,9,3,6,1,1,0,0,0,0,0,0,3,0,3,5,2,3,0,0,0.13,0,0.13,0.5,0,703,0.64,141,78,0,0,0,122,299,5,15,1.4,1.3,0.8,1,4.1,0.8,0.4,0,1,0,0.4,0.1,0.2,0.7,0,0.2,0.3,0,0.1,61.4,84.3,0,2.9,0
305,Joel Mumbongo,22,Forward,Burnley,0,0,0,Sweden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,Joel Ward,31,Defender,Crystal Palace,2383,1268,1115,England,29,15,14,0,0,0,0,0,0,0,0,7,5,2,34,13,21,4,0,0,0,0,0,0,0,1.28,70,82,596,0,0.15,333,351,84,24,2.4,1.7,0.8,0.2,2.8,0.6,0.2,0,0,0,0.2,0.2,0.3,1,0,0.4,0.7,0,0.2,33.1,71.2,0.2,1.5,0
307,Joelinton Cassio Apolinário de Lira,24,Forward,Newcastle United,2698,1410,1288,Brazil,38,19,19,2,1,1,2,0,2,0,0,11,7,4,43,15,28,7,0,0.13,0.07,0.07,0.06,0.07,1349,1.43,63,71,385,1349,0.23,193,180,-1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,Johann Berg Guðmunds­son,30,Midfielder,Burnley,620,375,245,Iceland,12,7,5,1,1,0,1,0,1,0,0,3,2,1,6,3,3,0,0,0.29,0.15,0.15,0.24,0,620,0.87,103,52,0,620,0,109,91,-1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,John Egan,28,Defender,Sheffield United,3189,1609,1580,Republic of Ireland,36,18,18,2,1,1,0,0,0,0,0,13,8,5,29,11,18,5,1,0.06,0,0.06,0.06,0.06,1595,0.82,110,89,638,0,0.14,199,385,17,6,1.2,1.6,0.9,0.4,4.6,0.6,0.8,0,2,0,0.8,0,0,0.6,0,0,0.4,0,0,35.8,80.2,0,3.1,0
310,John Fleck,29,Midfielder,Sheffield United,2516,1229,1287,Scotland,30,15,15,5,4,1,2,2,0,0,0,9,6,3,30,11,19,8,0,0.25,0.07,0.18,0.29,0.07,503,1.07,84,84,315,1258,0.29,99,181,-1,3,1.2,0.8,0.8,0,0.7,1.4,0.1,0,5,2,1,1.3,1.5,0.7,0,0.6,1.5,2,1.3,33.3,80.3,1.1,1.3,0.1
311,John Lundstram,27,Midfielder,Sheffield United,2455,1140,1315,England,34,17,17,5,4,1,3,2,1,0,0,12,7,5,29,10,19,5,0,0.29,0.11,0.18,0.32,0.07,491,1.06,85,72,491,818,0.18,97,130,-1,4,1.4,1,0.8,0.1,1.3,1.3,0.1,0,5,3,1.3,0.6,0.5,0.4,0.2,0.4,1.2,3,0.6,34.6,82.7,0.3,2.5,0.1
312,John McGinn,26,Midfielder,Aston Villa,2317,1160,1157,Scotland,28,15,13,3,1,2,3,2,1,0,0,6,6,0,39,16,23,3,0,0.23,0.12,0.12,0.08,0.16,772,1.51,59,83,772,772,0.12,131,112,-1,7,1.9,0.9,1.3,0,0.5,1.5,0,0,3,3,2,1.3,1.9,2.4,0,1.8,1.5,3,1.3,25.4,81.4,0.5,2.9,0
313,John Ruddy,34,Goalkeeper,Wolverhampton Wanderers,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,John Stones,26,Defender,Manchester City,1119,624,495,England,16,8,8,0,0,0,0,0,0,0,0,7,3,4,14,6,8,0,0,0,0,0,0,0,0,1.13,80,70,0,0,0,358,284,56,23,1,0.6,0.3,0.6,1.9,0.1,0.2,0,0,0,0.4,0.1,0.3,0.1,0.1,0,0.2,0,0.1,64.7,94.2,0,3.3,0
315,John-Kymani Gordon,18,Forward,Crystal Palace,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,Jonas Lössl,32,Goalkeeper,Everton,0,0,0,Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,Jonathan Kodjia,31,Forward,Aston Villa,112,38,74,Côte d'Ivoire,6,2,4,0,0,0,0,0,0,0,0,0,0,0,4,1,3,1,0,0,0,0,0,0,0,3.21,28,19,112,0,0.8,-1,-1,-1,25,0,0,0.2,0,0.2,0.2,0,0,0,0,0.3,0.2,0.2,0.3,0,0,0.7,0,0.2,4.5,55.6,0,0,0
318,Jonjo Shelvey,29,Midfielder,Newcastle United,2124,1248,876,England,26,16,10,6,3,3,2,1,1,0,0,8,5,3,31,16,15,3,0,0.34,0.08,0.25,0.22,0.31,354,1.31,69,82,708,1062,0.13,71,160,-1,1,1.1,0.9,0.7,0,1.3,1.2,0.2,0,6,2,1.7,1.7,0.6,0.2,0,0.4,0.9,2,1.7,40.2,76.9,0.8,5.5,0.1
319,Jonny,27,Defender,Wolverhampton Wanderers,2891,1593,1298,Spain,35,18,17,2,1,1,2,0,2,0,0,12,7,5,30,16,14,4,0,0.12,0.06,0.06,0.06,0.07,1446,0.93,96,83,723,1446,0.12,200,200,31,9,2.6,1.5,1,0,0.8,1.5,0.3,0,2,2,0.5,0.7,0.9,0.8,0.1,1,1.5,2,0.7,31.1,81.3,0.3,0.6,0
320,Jonny Evans,33,Defender,Leicester City,3386,1710,1676,Northern Ireland,38,19,19,1,0,1,1,1,0,0,0,13,8,5,38,16,22,9,1,0.05,0.03,0.03,0,0.05,3386,1.01,89,89,339,3386,0.27,255,242,42,12,1.3,1.5,0.9,0.4,4.5,0.3,0.5,1,1,1,0.6,0.2,0.2,0.7,0.1,0.1,0.3,1,0.2,65.6,86.8,0,3.1,0
321,Jordan Ayew,29,Forward,Crystal Palace,3162,1624,1538,Ghana,37,19,18,9,4,5,2,2,0,0,0,10,6,4,44,17,27,6,0,0.31,0.06,0.26,0.22,0.29,351,1.25,72,85,527,1581,0.17,65,197,-1,1,1.3,0.4,1.6,0,0.5,0.9,0.1,0,9,2,1.6,0.8,2,2.8,0.2,2.6,3.1,2,0.8,22,81.3,0,0.5,0.1
322,Jordan Henderson,30,Midfielder,Liverpool,2244,992,1252,England,30,14,16,4,2,2,5,2,3,0,0,15,7,8,14,5,9,2,0,0.36,0.2,0.16,0.18,0.14,561,0.56,160,75,1122,449,0.08,107,56,-1,8,2.1,1,1,0.1,0.6,1.1,0.1,0,4,5,0.7,0.9,0.6,0.4,0,0.2,0.8,5,0.9,61.9,84.5,0.3,4.2,0.1
323,Jordan Pickford,27,Goalkeeper,Everton,3420,1710,1710,England,38,19,19,0,0,0,0,0,0,0,0,9,6,3,49,18,31,2,0,0,0,0,0,0,0,1.29,70,90,1710,0,0.05,365,358,89,11,0,0.1,0,0,0.6,0.1,0,0,0,0,0,0,0,0.2,0,0,0.1,0,0,31.2,60.1,0,7.7,0
324,Jordan Thomas,20,Defender,Norwich City,0,0,0,England,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,Jordon Ibe,25,Midfielder,AFC Bournemouth,48,22,26,England,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.88,48,24,0,0,0,-1,-1,-1,22,1,0,0,0,0.5,0,0,0,0,0,0,0,0.5,1,0,0.5,0.5,0,0,8.5,82.4,0.5,0,0
326,Jorginho,29,Midfielder,Chelsea,2383,1200,1183,Italy,31,15,16,4,3,1,2,0,2,3,0,6,5,1,39,13,26,10,0,0.23,0.08,0.15,0.23,0.08,596,1.47,61,77,238,1192,0.38,111,162,-1,7,2.1,2.1,0.9,0,0.8,1.8,0.2,0,4,2,0.4,0.7,0.4,1,0,0.7,0.6,2,0.7,72.8,88.4,0,4.3,0.2
327,José Ángel Esmoris Tasende,24,Defender,Manchester City,421,241,180,Spain,6,4,2,0,0,0,0,0,0,0,0,2,2,0,7,3,4,1,0,0,0,0,0,0,0,1.5,60,70,421,0,0.21,287,282,121,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,José Diogo Dalot Teixeira,22,Defender,Manchester United,65,2,63,Portugal,4,1,3,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,-1,-1,-1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,José Holebas,36,Defender,Watford,1024,486,538,Greece,14,8,6,0,0,0,0,0,0,0,0,2,1,1,26,12,14,5,0,0,0,0,0,0,0,2.29,39,73,205,0,0.44,399,360,165,21,1.9,0.2,1.3,0.1,2.1,1.4,0.3,0,0,0,0.4,0.8,0.5,0.4,0,0.4,0.4,0,0.8,29.6,73.2,1.2,1,0
330,José Ignacio Peleteiro Ramallo,29,Midfielder,Aston Villa,333,167,166,Spain,10,5,5,0,0,0,1,1,0,0,0,3,3,0,4,0,4,0,0,0.27,0.27,0,0,0,0,1.08,83,33,0,333,0,408,30,-1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,Joseph Anang,0,Midfielder,West Ham United,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,Joseph Willock,21,Midfielder,Arsenal,844,340,504,England,29,12,17,1,0,1,1,0,1,0,0,8,3,5,15,6,9,2,0,0.21,0.11,0.11,0,0.18,844,1.6,56,29,422,844,0.21,138,121,-1,15,0.9,0.1,0.3,0,0.3,0.4,0.1,0,1,1,0.5,0.4,0.7,0.4,0,0.6,1,1,0.4,11.8,82.8,0.1,0.4,0
333,Josh Benson,21,Midfielder,Burnley,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,Josh Brownhill,25,Midfielder,Burnley,805,355,450,England,10,5,5,0,0,0,0,0,0,0,0,5,2,3,10,4,6,2,0,0,0,0,0,0,0,1.12,81,81,403,0,0.22,310,312,-1,13,1.4,1.4,0.6,0,1.7,0.8,0.4,0,0,0,0.6,0.3,0.7,0.9,0,0.4,1,0,0.3,33.1,82.5,0,1,0
335,Josh Martin,0,Midfielder,Norwich City,32,21,11,England,5,2,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.81,32,6,0,0,0,-1,-1,-1,28,0.2,0.2,0.2,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,3,80,0,0.2,0
336,Joshua King,29,Forward,AFC Bournemouth,2020,1000,1020,Norway,26,13,13,6,3,3,4,2,2,3,0,5,3,2,37,17,20,0,0,0.45,0.18,0.27,0.27,0.26,337,1.65,55,78,0,505,0,60,65,-1,3,0.6,0.3,1.4,0,0.3,0.5,0.1,0,6,4,1,1.2,2,1,0.3,2.1,3,4,1.2,19.2,72.3,0.2,0.2,0
337,Josip Drmic,28,Forward,Norwich City,635,352,283,Switzerland,21,10,11,1,1,0,0,0,0,0,0,2,2,0,10,6,4,1,1,0.14,0,0.14,0.26,0,635,1.42,64,30,318,0,0.28,117,259,-1,5,0.1,0,0.3,0,0.2,0.4,0,0,1,0,0.7,0.2,0.3,0.2,0.3,0.7,1,0,0.2,7.6,77.5,0,0.1,0
338,Juan Marcos Foyth,23,Defender,Tottenham Hotspur,66,18,48,Argentina,4,1,3,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,2.73,33,17,66,0,1.36,-1,-1,-1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,Juan Mata,32,Midfielder,Manchester United,753,468,285,Spain,19,11,8,0,0,0,2,2,0,0,0,5,5,0,6,4,2,1,0,0.24,0.24,0,0,0,0,0.72,126,40,753,377,0.12,387,35,-1,26,0.4,0,0.4,0,0.1,0.2,0.1,0,0,2,0.5,0.9,0.3,0.5,0.2,0.4,0.7,2,0.9,26.8,87,0.4,1.1,0.1
340,Junior Stanislas,31,Midfielder,AFC Bournemouth,710,283,427,England,15,6,9,3,1,2,0,0,0,1,0,1,1,0,16,3,13,1,0,0.38,0,0.38,0.32,0.42,237,2.03,44,47,710,0,0.13,42,334,-1,5,0.7,0.3,0.3,0.1,0.3,0.3,0,0,3,0,1.2,0.8,0.7,0.3,0.1,0.5,0.8,0,0.8,17.4,76.6,0.5,0.3,0.1
341,Jürgen Locadia,27,Forward,Brighton & Hove Albion,86,22,64,Netherlands,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,-1,-1,-1,20,0,0,0,0,0,0,0,0,0,0,1,0,0.5,1,0,1,2.5,0,0,9.5,52.6,0,0,0
342,Kaine Hayden,0,Midfielder,Aston Villa,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,Karl Darlow,30,Goalkeeper,Newcastle United,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,Kasper Schmeichel,34,Goalkeeper,Leicester City,3420,1710,1710,Denmark,38,19,19,0,0,0,0,0,0,0,0,13,8,5,38,16,22,2,0,0,0,0,0,0,0,1,90,90,1710,0,0.05,393,324,37,18,0,0,0,0,0.3,0,0,0,0,0,0,0.1,0,0.2,0,0,0,0,0.1,27.2,75.4,0,6.5,0
345,Keinan Davis,23,Midfielder,Aston Villa,538,291,247,England,18,10,8,0,0,0,0,0,0,0,0,4,4,0,7,1,6,0,0,0,0,0,0,0,0,1.17,77,30,0,0,0,266,399,-1,22,0.1,0,0.7,0,0.2,0.2,0,0,0,0,0.9,0.3,0.8,0.6,0.2,0.6,1.4,0,0.3,7.6,73.5,0,0.1,0
346,Kelechi Iheanacho,24,Forward,Leicester City,962,452,510,Nigeria,20,10,10,5,2,3,3,2,1,0,0,4,3,1,8,3,5,1,0,0.75,0.28,0.47,0.4,0.53,192,0.75,120,48,962,321,0.09,26,28,-1,5,0.2,0.2,1.2,0,0.4,0.4,0.1,0,5,3,1.8,0.8,0.8,0.7,0.5,1.1,2.6,3,0.8,13.4,80.9,0,0.3,0.1
347,Kelland Watts,21,Midfielder,Newcastle United,16,16,0,England,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5.63,16,16,0,0,0,-1,-1,-1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33.3,0,0,0
348,Ken Sema,27,Midfielder,Watford,0,0,0,Sweden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,Kenny Mclean,29,Midfielder,Norwich City,2966,1391,1575,Scotland,37,18,19,1,1,0,1,1,0,0,0,5,2,3,60,28,32,5,0,0.06,0.03,0.03,0.06,0,2966,1.82,49,80,593,2966,0.15,244,251,-1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,Kepa Arrizabalaga,26,Goalkeeper,Chelsea,2970,1440,1530,Spain,33,16,17,0,0,0,0,0,0,0,0,8,7,1,46,13,33,0,0,0,0,0,0,0,0,1.39,65,90,0,0,0,390,404,108,20,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,28.4,79.7,0,4,0
351,Kevin Danso,22,Defender,Southampton,276,163,113,Austria,6,3,3,0,0,0,1,1,0,0,0,1,0,1,7,6,1,2,1,0.33,0.33,0,0,0,0,2.28,39,46,138,276,0.65,309,16,164,16,1,0.3,0.7,0,1.2,0.5,0.5,0,0,1,0.2,0.3,0.5,0.3,0,0.2,0.7,1,0.3,21.8,74,0,0.7,0
352,Kevin De Bruyne,29,Midfielder,Manchester City,2800,1403,1397,Belgium,35,17,18,13,9,4,20,12,8,2,0,17,10,7,21,9,12,3,0,1.06,0.64,0.42,0.58,0.26,215,0.68,133,80,933,140,0.1,31,1,-1,4,1.3,0.5,0.7,0,0.7,1.4,0.1,0,13,20,2.8,3.9,1.4,0.8,0.1,0.9,1.3,20,3.9,54.5,81.5,2.1,3.5,0.4
353,Kevin Long,30,Defender,Burnley,562,270,292,Republic of Ireland,8,3,5,0,0,0,0,0,0,0,0,3,0,3,5,4,1,0,0,0,0,0,0,0,0,0.8,112,70,0,0,0,321,409,12,16,0.9,0.5,1.1,0.5,3.8,0.6,0.9,0,0,0,0.3,0,0.1,0.8,0,0,0.1,0,0,25,74,0,1.4,0
354,Ki-Jana Hoever,19,Defender,Liverpool,0,0,0,Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,Kieran Tierney,23,Defender,Arsenal,992,630,362,Scotland,15,8,7,1,1,0,1,1,0,0,0,3,1,2,14,10,4,2,0,0.18,0.09,0.09,0.14,0,992,1.27,71,66,496,992,0.18,168,153,81,9,1.3,0.6,0.5,0.3,2,0.3,0.3,0,1,1,0.4,0.4,0.8,0.8,0,0.3,0.7,1,0.4,29.4,78.5,0.5,1.2,0
356,Kieron Freeman,29,Defender,Sheffield United,5,0,5,Wales,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,-1,17,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,100,0,0,0
357,Konstantinos Mavropanos,23,Defender,Arsenal,0,0,0,Greece,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,Kortney Hause,25,Defender,Aston Villa,1544,810,734,England,18,9,9,1,1,0,0,0,0,0,0,2,2,0,32,18,14,3,0,0.06,0,0.06,0.11,0,1544,1.87,48,86,515,0,0.17,213,333,153,10,1.2,1.1,1.3,0.2,5.2,0.4,1.1,0,1,0,1.1,0.1,0.5,0.5,0.1,0.4,0.7,0,0.1,44.4,73.5,0,3.4,0
359,Kurt Zouma,26,Defender,Chelsea,2342,1128,1214,France,28,14,14,0,0,0,0,0,0,0,0,7,6,1,37,8,29,6,0,0,0,0,0,0,0,1.42,63,84,390,0,0.23,391,406,112,25,0.8,2.1,1.1,0.4,4,0.3,0.5,1,0,0,0.5,0,0.3,0.5,0,0.2,0.4,0,0,74.3,88.5,0,5,0
360,Kyle Walker,30,Defender,Manchester City,2397,1073,1324,England,29,14,15,1,1,0,4,2,2,0,0,14,8,6,24,6,18,5,0,0.19,0.15,0.04,0.08,0,2397,0.9,100,83,479,599,0.19,239,87,27,13,1,1,0.9,0.2,1.2,0.6,0.2,0,1,4,0.5,0.6,0.8,0.5,0.1,0.5,0.8,4,0.6,66.9,88.6,0.3,4.3,0
361,Kyle Walker-Peters,24,Defender,Southampton,943,493,450,England,13,7,6,0,0,0,0,0,0,0,0,3,1,2,12,6,6,1,0,0,0,0,0,0,0,1.15,79,73,943,0,0.1,414,391,58,18,2.7,1,0.3,1.7,1.7,1.3,0.7,0,0,0,0.3,0.7,1.7,1.7,0.3,1,1,0,0.7,61.7,87.6,0.3,1.3,0
362,Kyle Walker-Peters,24,Defender,Southampton,943,493,450,England,13,7,6,0,0,0,0,0,0,0,0,3,1,2,12,6,6,1,0,0,0,0,0,0,0,1.15,79,73,943,0,0.1,414,391,58,18,1.3,1.4,0.6,0.1,1.7,1,0.3,0,0,0,0.2,0.4,1.7,2.1,0.1,0.6,0.9,0,0.4,34.7,76.9,0,1,0
363,Leander Dendoncker,26,Midfielder,Wolverhampton Wanderers,2794,1499,1295,Belgium,38,19,19,4,3,1,0,0,0,0,0,13,8,5,30,13,17,5,0,0.13,0,0.13,0.18,0.07,699,0.97,93,74,559,0,0.16,128,379,-1,5,1.8,1,0.8,0.1,1.6,1,0.3,1,4,0,0.5,0.2,0.4,0.2,0,0.3,0.8,0,0.2,34.8,83.3,0.1,1.7,0
364,Leandro Trossard,26,Forward,Brighton & Hove Albion,2013,1256,757,Belgium,31,17,14,5,4,1,3,3,0,0,0,6,3,3,33,21,12,0,0,0.36,0.13,0.22,0.29,0.12,403,1.48,61,65,0,671,0,80,97,-1,2,0.7,0.3,0.5,0,0.2,1,0,0,5,3,1.3,1.4,0.9,0.4,0.1,1.1,1.6,3,1.4,22.9,74.5,0.6,1.3,0
365,Lee Grant,38,Goalkeeper,Manchester United,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
