,Player,Tackles,Inter,Fouls,Clear,Blocks,OwnG,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB
410,Alan Empereur,0.3,1.5,0.8,1.8,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.5,0.3,0.0,0.0,28.8,80.0,0.0,1.0,0.0
411,Patric,1.2,0.7,0.8,2.0,0.1,0.0,0.0,1.0,0.3,0.4,0.0,0.2,0.0,0.2,0.5,1.0,0.4,46.8,87.5,0.2,3.8,0.0
412,Nahuel Estévez,0.5,0.7,1.2,0.8,0.2,0.0,0.0,3.0,0.9,1.0,0.4,0.8,0.0,0.5,1.1,3.0,1.0,30.2,80.0,0.7,1.7,0.0
413,Amadou Diambo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,100.0,0.0,0.0,0.0
414,Ivor Pandur,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,52.2,0.0,4.5,0.0
415,Kevin Malcuit,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,11.5,82.6,0.0,0.5,0.0
416,Matteo Darmian ,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,1.0,0.0,0.3,0.3,0.0,0.3,27.3,76.8,0.0,0.7,0.0
417,Federico Barba,1.0,1.5,0.8,2.8,0.6,1.0,0.0,2.0,0.4,0.4,0.2,0.3,0.0,0.2,0.4,2.0,0.4,37.0,80.0,0.2,2.0,0.0
418,Davide Biraschi,1.3,1.6,1.2,1.8,0.5,0.0,0.0,0.0,0.2,0.0,0.5,0.5,0.0,0.4,0.9,0.0,0.0,34.3,80.5,0.2,1.4,0.0
419,Juan Jesus,0.6,0.4,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,26.2,92.4,0.0,1.6,0.0
420,Ilija Nestorovski,0.3,0.0,0.7,0.3,0.0,0.0,2.0,1.0,1.1,0.6,0.1,0.7,0.2,0.4,0.7,1.0,0.6,8.1,71.3,0.1,0.2,0.0
421,Alberto Grassi ,1.3,1.1,0.7,1.1,0.4,1.0,0.0,0.0,0.4,0.1,0.3,1.2,0.0,0.2,1.0,0.0,0.1,18.7,80.2,0.0,0.6,0.0
422,Jean-Daniel Akpa Akpro,1.2,0.6,1.0,0.4,0.2,0.0,0.0,1.0,0.4,0.4,0.5,0.4,0.0,0.4,0.8,1.0,0.4,10.8,81.7,0.0,0.3,0.0
423,Marko Pjaca,0.4,0.2,0.5,0.3,0.1,0.0,3.0,2.0,0.8,0.4,0.7,0.7,0.1,0.9,1.3,2.0,0.4,13.9,84.6,0.0,0.4,0.0
424,Gastón Pereiro,0.2,0.1,0.1,0.1,0.0,0.0,2.0,2.0,0.9,0.5,0.2,0.2,0.0,0.4,0.3,2.0,0.5,8.2,78.9,0.2,0.3,0.0
425,Riccardo Marchizza,0.8,0.5,0.7,1.0,0.2,0.0,0.0,2.0,0.3,0.6,0.3,0.6,0.1,0.3,1.0,2.0,0.6,31.6,81.7,0.8,2.0,0.0
426,Lautaro Valenti ,0.9,1.0,0.5,2.5,0.3,0.0,0.0,0.0,0.4,0.1,0.2,0.6,0.0,0.0,0.4,0.0,0.1,30.2,80.7,0.1,3.5,0.0
427,Fabio Depaoli,1.7,0.8,1.1,2.1,0.3,1.0,0.0,0.0,0.5,0.5,0.3,0.5,0.1,0.5,0.7,0.0,0.5,21.1,71.2,0.5,1.6,0.0
428,Federico Ceccherini,1.3,2.3,1.7,5.0,1.7,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,0.0,0.0,38.0,86.0,0.0,2.7,0.0
429,Bosko Sutalo,0.7,0.3,0.3,0.9,0.1,0.0,0.0,0.0,0.0,0.3,0.3,0.6,0.0,0.1,0.4,0.0,0.3,22.1,78.7,0.0,0.3,0.0
430,Milos Vulic,0.6,0.3,0.5,0.3,0.0,0.0,1.0,1.0,0.7,0.8,0.5,1.3,0.0,0.6,1.2,1.0,0.8,21.8,79.8,0.3,0.5,0.0
431,Rolando Mandragora,0.8,0.6,0.5,0.3,0.3,0.0,0.0,0.0,0.9,0.4,0.2,0.4,0.0,0.5,0.5,0.0,0.4,15.7,79.6,0.1,0.2,0.0
432,Luca Vignali,0.9,1.0,0.8,1.0,0.2,0.0,0.0,0.0,0.2,0.5,0.3,1.0,0.0,0.2,1.4,0.0,0.5,46.5,78.7,0.4,3.2,0.0
433,Ernesto Torregrossa,0.2,0.2,1.2,0.2,0.0,0.0,1.0,0.0,0.7,0.5,0.5,0.2,0.5,0.8,1.3,0.0,0.5,7.2,74.4,0.0,0.2,0.0
434,Javier Pastore,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.3,0.0,0.0,0.7,0.0,0.7,10.0,88.3,0.0,0.8,0.3
435,Daam Foulon,1.1,0.6,0.7,1.2,0.1,1.0,0.0,1.0,0.0,0.2,0.3,1.0,0.0,0.2,0.5,1.0,0.2,14.8,75.9,0.2,0.4,0.0
436,Senad Lulic,0.9,0.3,0.8,0.6,0.1,0.0,0.0,0.0,0.4,0.3,0.3,0.2,0.1,0.6,0.8,0.0,0.3,17.8,73.2,0.4,1.0,0.0
437,Kevin Lasagna,0.4,0.4,1.2,0.4,0.0,0.0,2.0,1.0,2.4,0.6,0.3,0.6,0.5,0.7,1.8,1.0,0.6,11.2,73.3,0.2,0.3,0.0
438,Nikola Kalinic,0.3,0.1,1.4,0.4,0.0,0.0,2.0,0.0,1.3,0.4,0.3,1.8,0.5,0.7,1.8,0.0,0.4,11.9,69.5,0.0,0.2,0.0
439,Gary Medel,1.1,0.6,0.5,0.9,0.5,0.0,0.0,1.0,0.0,0.2,0.0,0.9,0.0,0.1,0.5,1.0,0.2,30.7,91.7,0.0,2.0,0.0
440,Mehdi Léris,0.6,0.6,0.7,0.5,0.1,0.0,0.0,0.0,0.1,0.4,0.3,0.2,0.0,0.2,0.5,0.0,0.4,9.9,79.8,0.2,0.3,0.0
441,Lorenzo Venuti,0.9,0.6,0.4,0.6,0.1,1.0,0.0,1.0,0.1,0.5,0.3,0.9,0.0,0.4,0.7,1.0,0.5,21.4,75.4,0.5,0.7,0.0
442,Alex Cordaz,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,35.4,69.2,0.0,7.6,0.0
443,Mitchell Dijks,1.1,0.9,1.6,1.6,0.1,0.0,0.0,0.0,0.1,0.3,1.0,0.8,0.1,0.4,0.9,0.0,0.3,30.3,79.4,0.2,0.7,0.0
444,Christian Pastina,0.0,0.3,0.3,2.7,0.0,0.0,0.0,1.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,1.0,0.3,21.0,84.1,0.3,2.3,0.0
445,Christian Oliva,1.0,0.8,0.7,0.6,0.1,0.0,0.0,1.0,0.0,0.2,0.2,0.5,0.0,0.5,0.0,1.0,0.2,18.7,81.8,0.0,0.5,0.0
446,Andrea Conti,0.3,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.3,0.0,0.0,0.7,0.0,0.3,7.0,95.2,0.0,0.3,0.3
447,Léo Duarte,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,100.0,0.0,0.0,0.0
448,Vincent Laurini ,1.1,1.2,0.9,1.3,0.3,0.0,0.0,0.0,0.1,0.1,0.1,1.3,0.0,0.1,0.6,0.0,0.1,28.8,83.6,0.3,2.0,0.0
449,Jeroen Zoet,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,37.1,70.4,0.0,7.7,0.0
450,José Callejón,0.5,0.2,0.3,0.3,0.1,0.0,0.0,1.0,0.5,0.3,0.3,0.6,0.0,0.3,0.5,1.0,0.3,11.8,81.8,0.4,0.6,0.0
451,Federico Bonazzoli,0.3,0.1,0.6,0.2,0.0,0.0,2.0,2.0,1.1,0.2,0.4,1.0,0.2,0.4,0.8,2.0,0.2,7.7,83.8,0.0,0.6,0.0
452,Gabriele Moncini,0.2,0.2,0.9,0.4,0.0,0.0,0.0,0.0,0.8,0.3,0.4,1.0,0.1,0.3,1.2,0.0,0.3,8.6,60.5,0.0,0.3,0.0
453,Ragnar Klavan,1.0,0.5,0.5,2.1,0.3,0.0,0.0,0.0,0.4,0.1,0.0,0.1,0.0,0.0,0.5,0.0,0.1,26.4,85.6,0.0,1.5,0.0
454,Elio Capradossi,2.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45.0,82.2,0.0,1.0,0.0
455,Vittorio Parigini,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.5,0.3,0.3,0.3,0.0,0.0,3.5,71.4,0.3,0.0,0.0
456,Fernando Forestieri,0.5,0.1,0.6,0.0,0.0,0.0,1.0,1.0,0.6,0.4,0.5,1.2,0.3,0.4,0.8,1.0,0.4,9.5,80.6,0.2,0.2,0.0
457,Sam Lammers,0.1,0.0,0.3,0.2,0.0,0.0,2.0,0.0,0.6,0.3,0.9,0.3,0.1,0.9,1.1,0.0,0.3,8.1,78.7,0.0,0.0,0.0
458,Eljif Elmas,0.5,0.1,0.3,0.2,0.0,0.0,2.0,1.0,0.4,0.4,0.4,0.2,0.0,0.3,0.5,1.0,0.4,10.5,90.8,0.1,0.2,0.0
459,Vedat Muriqi,0.1,0.1,0.5,0.7,0.1,0.0,1.0,0.0,1.1,0.4,0.1,0.7,0.6,0.6,1.2,0.0,0.4,9.2,69.0,0.0,0.2,0.0
460,Federico Mattiello,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,68.8,0.0,4.0,0.0
461,Marco Bertini,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0
462,Mattia De Sciglio,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,81.8,0.0,0.0,0.0
463,Nicolò Manfredini,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,81.8,0.0,2.0,0.0
464,Adolfo Gaich,0.6,0.1,1.6,0.3,0.0,0.0,2.0,0.0,1.5,0.3,0.6,1.3,0.2,0.9,1.7,0.0,0.3,8.8,56.8,0.1,0.5,0.0
465,Salvatore Sirigu,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,28.0,67.3,0.0,6.7,0.0
466,Marco Sau,0.3,0.2,0.3,0.1,0.0,0.0,4.0,2.0,0.5,0.8,0.5,0.8,0.0,0.5,1.2,2.0,0.8,9.5,74.4,0.5,0.1,0.0
467,Ibrahima Mbaye,0.8,0.1,0.4,1.1,0.4,0.0,1.0,0.0,0.1,0.1,0.3,0.6,0.1,0.1,0.1,0.0,0.1,21.3,80.0,0.0,0.4,0.0
468,Amadou Diawara,0.7,0.7,0.9,0.3,0.1,0.0,1.0,0.0,0.4,0.1,0.3,0.2,0.0,0.1,0.5,0.0,0.1,25.9,89.7,0.0,1.2,0.1
469,Aaron Hickey,1.1,1.4,1.0,1.1,0.1,0.0,0.0,0.0,0.2,0.2,0.6,1.3,0.0,0.7,1.5,0.0,0.2,29.1,88.4,0.2,1.4,0.0
470,Steeve-Mike Eboa Ebongue,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7,0.0,0.0,0.0,0.3,0.7,1.0,0.7,9.0,74.1,0.0,0.3,0.0
471,Iyenoma Udogie,1.0,0.3,0.8,0.7,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.5,0.2,0.0,0.2,0.0,0.2,19.2,83.5,0.0,0.7,0.0
472,Samuel Di Carmine,0.2,0.0,1.5,0.6,0.0,0.0,0.0,0.0,0.8,0.4,0.2,1.8,0.5,1.2,1.6,0.0,0.4,12.5,66.4,0.1,0.0,0.0
473,Ryder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,6.0,83.3,1.0,0.0,0.0
474,Andrej Galabinov,0.2,0.0,0.4,0.4,0.0,0.0,3.0,1.0,0.7,0.3,0.2,0.3,0.3,1.4,0.8,1.0,0.3,8.3,73.7,0.0,0.3,0.0
475,Andrea Favilli,0.3,0.0,1.3,0.2,0.0,0.0,2.0,0.0,1.2,0.2,0.3,0.7,0.8,1.4,2.0,0.0,0.2,7.3,67.5,0.0,0.2,0.0
476,Antonino La Gumina,0.3,0.3,0.6,0.6,0.1,0.0,0.0,0.0,1.2,0.1,0.6,0.7,0.2,0.6,2.1,0.0,0.1,6.9,72.6,0.0,0.0,0.0
477,Paolo Faragò,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,83.3,0.0,0.0,0.0
478,Ebrima Colley,0.5,0.3,0.6,0.0,0.0,0.0,1.0,0.0,0.7,0.3,0.8,0.8,0.3,0.8,1.5,0.0,0.3,10.5,75.1,0.1,0.1,0.0
479,Andrés Tello,0.5,0.3,0.3,0.2,0.1,0.0,1.0,0.0,0.4,0.1,0.3,0.2,0.0,0.2,0.5,0.0,0.1,9.2,73.5,0.2,0.4,0.0
480,Jacopo Segre,0.6,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.4,0.1,0.4,1.0,0.1,0.2,0.1,0.0,0.1,11.7,88.6,0.0,0.6,0.0
481,Kwadwo Asamoah,0.4,0.4,0.0,0.2,0.1,0.0,0.0,0.0,0.2,0.0,0.2,0.4,0.0,0.1,0.1,0.0,0.0,10.8,89.7,0.0,0.8,0.0
482,Daan Dierckx ,0.7,1.9,0.7,2.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.0,0.0,30.1,87.7,0.0,3.0,0.0
483,Niccolò Zanellato,0.9,0.6,1.1,0.4,0.2,0.0,1.0,1.0,0.2,0.3,0.6,1.3,0.0,0.4,0.6,1.0,0.3,27.8,80.2,0.1,1.2,0.0
484,Valentin Antov,0.8,0.8,0.4,2.2,1.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,0.0,0.0,0.4,0.0,0.2,23.0,89.6,0.0,1.8,0.0
485,Daniele Padelli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,100.0,0.0,0.0,0.0
486,Omar Khailoti,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,89.5,0.0,0.0,0.0
487,Andrea Poli,0.5,0.4,0.3,0.3,0.1,1.0,1.0,0.0,0.2,0.3,0.3,0.4,0.0,0.2,0.5,0.0,0.3,11.6,90.9,0.1,0.1,0.0
488,Alberto Cerri,0.1,0.1,0.8,0.3,0.1,0.0,1.0,0.0,0.7,0.3,0.3,0.6,0.0,0.5,0.6,0.0,0.3,6.0,61.5,0.0,0.2,0.0
489,Federico Santander,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.3,0.0,0.5,0.0,0.5,0.3,1.0,0.3,4.5,72.2,0.0,0.0,0.0
490,Alessandro Berardi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,54.5,0.0,5.0,0.0
491,Edoardo Bove,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,100.0,0.0,0.0,0.0
492,Luca Siligardi,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.3,0.0,0.5,0.5,0.0,0.5,5.0,75.0,0.0,0.0,0.0
493,Daniel Bessa,0.8,0.1,0.9,0.0,0.1,0.0,0.0,2.0,0.4,0.8,0.2,0.3,0.2,0.7,1.0,2.0,0.8,15.7,87.9,0.2,0.6,0.1
494,Ângelo da Costa,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,43.2,86.5,0.0,6.2,0.0
495,Emmanuel Rivière,0.1,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.6,0.2,0.2,0.9,0.0,0.4,0.9,1.0,0.2,7.0,73.5,0.0,0.1,0.0
496,Christian Kouamé,0.3,0.2,0.8,0.1,0.0,0.0,1.0,1.0,0.5,0.4,0.5,1.0,0.2,0.7,1.5,1.0,0.4,9.6,72.6,0.0,0.1,0.0
497,Luca Marrone,1.2,1.2,1.7,2.6,0.5,1.0,0.0,0.0,0.2,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.0,48.5,87.5,0.0,2.2,0.0
498,Vanja Milinkovic-Savic,0.2,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.2,0.0,0.0,26.3,62.7,0.0,3.7,0.0
499,Filippo Melegoni,0.5,0.4,0.2,0.5,0.0,0.0,0.0,0.0,0.3,0.3,0.6,0.4,0.0,0.6,0.9,0.0,0.3,14.9,88.9,0.2,0.6,0.0
500,Maxime Busi ,1.0,0.7,1.0,1.1,0.0,0.0,0.0,1.0,0.3,0.3,0.5,0.3,0.0,0.2,0.9,1.0,0.3,26.9,84.7,0.4,1.7,0.0
501,Arturo Calabresi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,7.5,73.3,0.0,0.0,0.0
502,Riccardo Saponara,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.5,20.0,90.0,0.0,0.5,0.0
503,Joshua Zirkzee ,0.5,0.0,1.0,0.3,0.3,0.0,0.0,0.0,0.3,0.3,1.0,0.3,0.0,0.0,1.0,0.0,0.3,8.5,61.8,0.0,0.0,0.0
504,Vladimir Golemic,1.1,1.3,1.0,3.2,0.9,0.0,2.0,0.0,0.2,0.2,0.1,0.3,0.0,0.2,0.4,0.0,0.2,43.1,85.5,0.0,2.0,0.0
505,Lukás Haraslín,0.6,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.9,0.6,0.4,1.3,0.1,0.2,0.8,0.0,0.6,8.4,75.2,0.2,0.1,0.0
506,Alessandro Deiola,0.5,0.3,0.5,0.1,0.1,0.0,0.0,0.0,0.4,0.7,0.2,0.4,0.0,0.2,0.5,0.0,0.7,12.3,76.2,0.3,0.8,0.0
507,Joseph Alfred Duncan,0.8,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.5,0.0,0.5,0.5,0.0,0.3,22.0,76.1,0.0,1.8,0.0
508,Thomas Ouwejan,0.3,0.3,0.5,0.4,0.0,0.0,0.0,2.0,0.4,0.7,0.2,0.1,0.0,0.1,0.5,2.0,0.7,11.1,73.7,0.5,0.5,0.0
509,Sebastiano Luperto,1.7,1.2,1.2,3.1,0.3,0.0,0.0,0.0,0.2,0.3,0.2,0.8,0.0,0.1,0.5,0.0,0.3,43.9,81.9,0.0,1.9,0.0
510,Roberto Inglese ,0.4,0.0,1.0,0.2,0.0,0.0,0.0,2.0,0.6,0.3,0.6,0.7,0.6,0.9,2.8,2.0,0.3,8.0,66.1,0.0,0.1,0.1
511,Mario Mandzukic,0.7,0.2,0.9,0.3,0.0,0.0,0.0,0.0,0.5,0.2,0.0,0.2,0.2,0.1,0.1,0.0,0.2,4.9,71.4,0.0,0.1,0.0
512,Gennaro Acampora,0.4,0.3,0.7,0.3,0.1,0.0,0.0,0.0,0.6,0.1,0.7,0.9,0.1,0.9,0.9,0.0,0.1,15.3,86.0,0.1,1.2,0.0
513,Francesco Cassata,0.9,0.4,1.3,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.4,1.0,0.0,0.4,0.5,0.0,0.1,9.1,71.2,0.0,0.3,0.0
514,Alessandro Tripaldelli,1.3,0.3,0.9,1.5,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.0,0.1,0.4,0.0,0.1,7.3,69.9,0.0,0.1,0.0
515,Johan Mojica,0.4,0.6,0.4,0.4,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.1,0.0,0.5,0.7,0.0,0.4,16.5,85.1,0.4,0.5,0.0
516,Borja Valero,0.7,0.3,0.5,0.1,0.1,0.0,0.0,0.0,0.3,0.1,0.3,0.8,0.1,0.6,0.6,0.0,0.1,14.6,91.4,0.0,0.6,0.0
517,Danilo Cataldi,0.4,0.5,0.5,0.3,0.1,0.0,0.0,0.0,0.3,0.3,0.4,0.2,0.0,0.1,0.3,0.0,0.3,20.7,86.3,0.4,0.7,0.0
518,Mattia Pagliuca,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,33.3,0.0,0.0,0.0
519,Andrea Danzi,0.0,1.5,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.5,17.0,61.8,0.0,1.0,0.5
520,Douglas Costa,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,1.0,0.0,0.5,10.5,85.7,0.5,0.5,0.0
521,Giacomo Ricci ,1.0,0.3,0.0,1.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,6.7,75.0,0.3,0.7,0.0
522,Wylan Cyprien ,0.7,0.4,0.5,0.4,0.6,0.0,0.0,0.0,0.5,0.3,0.2,0.5,0.0,0.3,0.4,0.0,0.3,21.5,87.1,0.4,1.1,0.0
523,Alessandro Di Pardo,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.5,0.3,0.0,0.0,0.0,0.0,0.3,1.0,75.0,0.0,0.0,0.0
524,Stefano Denswil,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,15.6,78.2,0.0,1.4,0.0
525,Jacopo Petriccione,0.7,0.4,0.9,0.5,0.1,0.0,0.0,0.0,0.2,0.4,0.1,0.9,0.0,0.2,0.2,0.0,0.4,24.4,86.5,0.1,1.8,0.1
526,Kevin Rüegg,0.1,0.3,0.3,0.4,0.1,0.0,0.0,0.0,0.1,0.0,0.3,0.1,0.1,0.3,0.7,0.0,0.0,9.0,63.5,0.1,0.4,0.0
527,Mattia Caldara,0.2,0.7,0.5,0.3,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.0,9.5,89.5,0.0,1.0,0.0
528,Juan Ramos,0.8,0.3,0.5,0.8,0.0,0.0,0.0,0.0,0.2,0.7,0.2,0.3,0.2,0.3,1.5,0.0,0.7,20.7,77.4,0.7,0.5,0.0
529,Matteo Ruggeri,0.5,0.7,0.5,0.2,0.0,0.0,0.0,0.0,0.3,0.2,0.2,0.0,0.0,0.0,0.5,0.0,0.2,17.0,85.3,0.3,0.5,0.0
530,Simone Iacoponi ,1.4,0.7,0.9,2.4,0.3,2.0,0.0,0.0,0.2,0.0,0.2,0.9,0.1,0.0,0.5,0.0,0.0,42.8,87.2,0.0,4.4,0.0
531,Paolo Bartolomei,1.0,0.2,0.7,0.2,0.0,0.0,0.0,1.0,0.7,0.8,0.7,0.2,0.0,0.5,1.0,1.0,0.8,18.3,80.0,0.3,0.7,0.0
532,Denis Vavro,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,100.0,0.0,1.0,0.0
533,Valon Behrami,0.8,0.3,1.1,0.3,0.2,0.0,0.0,0.0,0.2,0.1,0.0,0.8,0.0,0.1,0.3,0.0,0.1,8.2,75.5,0.0,0.3,0.0
534,Vasilios Zagaritis ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,1.0,0.0,0.5,19.0,94.7,0.0,0.5,0.0
535,Jean-Victor Makengo,0.5,0.3,0.7,0.4,0.1,0.0,0.0,0.0,0.2,0.1,0.4,0.2,0.0,0.6,0.8,0.0,0.1,11.0,80.7,0.0,0.4,0.0
536,Federico Peluso,0.1,0.4,0.3,1.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.0,0.0,0.0,23.3,92.6,0.0,0.7,0.0
537,Felix Correia,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,85.7,0.0,0.0,0.0
538,Stefano Sturaro,0.4,0.5,1.7,0.8,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.6,0.0,0.6,0.4,0.0,0.0,17.3,76.3,0.1,1.2,0.0
539,Lorenzo Colombo,0.5,0.0,0.3,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,0.8,0.3,0.5,0.0,0.0,3.0,50.0,0.3,0.0,0.0
540,Carlo Pinsoglio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,90.9,0.0,0.0,0.0
541,Drissa Camara ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,87.5,0.0,0.0,0.0
542,Federico Ricci,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0
543,Lubomir Tupta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,5.0,80.0,0.0,0.5,0.0
544,Andreas Pereira,0.2,0.0,0.5,0.1,0.0,0.0,1.0,2.0,0.5,0.5,0.3,0.3,0.1,0.4,0.5,2.0,0.5,8.9,76.6,0.3,0.7,0.0
545,Andri Fannar Baldursson,0.8,0.4,0.9,0.9,0.1,0.0,0.0,0.0,0.3,0.1,0.1,0.4,0.1,0.5,0.8,0.0,0.1,9.1,74.0,0.0,0.0,0.0
546,Simon Sohm ,1.0,0.3,0.4,0.3,0.0,0.0,1.0,0.0,0.3,0.2,0.4,0.2,0.1,0.8,0.7,0.0,0.2,23.3,84.5,0.0,0.8,0.0
547,Fernando Llorente,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.3,0.0,0.7,1.3,0.0,0.3,7.3,59.1,0.0,0.3,0.0
548,Giuseppe Caso,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,8.0,62.5,0.0,0.0,0.0
