,Player,age,position,Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,Tackles,Inter,Fouls,Clear,Blocks,OwnG,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch,Assists.1,KeyP.1,AvgP,PS%,Crosses,LongB,ThrB
410,Karol Linetty,26,Midfielder,Torino,1837,1009,828,Poland,27,16,11,1,0,1,0,0,0,0,0,6,4,2,36,22,14,5,0,0.05,0,0.05,0,0.11,1837,1.76,51,68,367,0,0.24,253,311,-1,10,1.4,0.6,1.1,0.2,0.2,0,1,0,0.3,0.6,0.7,1.1,0,0.9,1.6,0,0.6,26.5,82.8,0,1,0
411,Kastriot Dermaku,29,Defender,Parma,99,90,9,Albania,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,-1,-1,-1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,Keita Baldé Diao,26,Forward,Sampdoria,1195,554,641,Senegal,25,14,11,7,4,3,1,0,1,0,0,6,3,3,20,7,13,5,1,0.6,0.08,0.53,0.65,0.42,171,1.51,60,48,199,1195,0.45,29,187,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,Kevin Andrés Agudelo Ardila,22,Midfielder,Spezia,1353,795,558,Colombia,29,15,14,1,0,1,2,1,1,0,0,2,1,1,26,15,11,4,0,0.2,0.13,0.07,0,0.16,1353,1.73,52,47,338,677,0.27,208,138,-1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,Kevin Bonifazi,25,Defender,Udinese,2473,1206,1267,Italy,30,15,15,0,0,0,0,0,0,0,0,6,5,1,39,10,29,4,0,0,0,0,0,0,0,1.42,63,82,618,0,0.15,291,335,96,21,1.1,1.7,0.9,2.7,0.7,0,0,0,0.6,0.1,0.4,0.5,0,0.1,0.6,0,0.1,44.9,88.8,0,2.1,0
415,Kevin Lasagna,28,Forward,Hellas Verona,2370,1237,1133,Italy,36,18,18,4,1,3,1,1,0,0,0,5,2,3,38,18,20,1,0,0.19,0.04,0.15,0.07,0.24,593,1.44,62,66,2370,2370,0.04,136,253,-1,4,0.4,0.1,1.7,0.6,0.1,0,2,0,1.6,0.6,0.4,1.1,1.2,0.9,2.7,0,0.6,13.4,70.2,0.1,0.3,0
416,Kevin Lasagna,28,Forward,Hellas Verona,2370,1237,1133,Italy,36,18,18,4,1,3,1,1,0,0,0,5,2,3,38,18,20,1,0,0.19,0.04,0.15,0.07,0.24,593,1.44,62,66,2370,2370,0.04,136,253,-1,4,0.4,0.4,1.2,0.4,0,0,2,1,2.4,0.6,0.3,0.6,0.5,0.7,1.8,1,0.6,11.2,73.3,0.2,0.3,0
417,Kévin Malcuit,29,Defender,Fiorentina,236,122,114,France,7,3,4,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0.76,118,34,0,0,0,-1,-1,-1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,Kevin Rüegg,22,Defender,Hellas Verona,200,89,111,Switzerland,7,3,4,0,0,0,0,0,0,0,0,1,1,0,3,1,2,0,0,0,0,0,0,0,0,1.35,67,29,0,0,0,-1,-1,-1,24,0.1,0.3,0.3,0.4,0.1,0,0,0,0.1,0,0.3,0.1,0.1,0.3,0.7,0,0,9,63.5,0.1,0.4,0
419,Kevin Strootman,31,Midfielder,Genoa,1330,613,717,Netherlands,18,8,10,0,0,0,4,4,0,0,0,7,2,5,15,7,8,7,0,0.27,0.27,0,0,0,0,1.02,89,74,190,333,0.47,297,40,-1,17,1.7,1.4,1.4,0.8,0.2,0,0,4,0.3,1.3,0.5,0.7,0.1,0.6,0.9,4,1.3,44,84.1,0.4,1.7,0.1
420,Kingsley Dogo Michael,21,Midfielder,Bologna,0,0,0,Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,Kiril Despodov,24,Forward,Cagliari,10,10,0,Bulgaria,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,-1,-1,-1,18,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
422,Konstantinos Manolas,30,Defender,Napoli,2301,1366,935,Greece,30,16,14,0,0,0,0,0,0,0,0,10,4,6,22,15,7,5,0,0,0,0,0,0,0,0.86,105,77,460,0,0.2,335,455,13,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,Koray Günter,26,Defender,Hellas Verona,1769,776,993,Germany,27,14,13,0,0,0,2,1,1,0,0,3,2,1,27,11,16,4,0,0.1,0.1,0,0,0,0,1.37,66,66,442,885,0.2,416,170,86,30,0.7,2.6,1.1,3.1,0.9,0,0,2,0.2,0.2,0.3,0.4,0,0,0.2,2,0.2,42.1,88.2,0,2.9,0
424,Kristoffer Askildsen,20,Midfielder,Sampdoria,91,31,60,Norway,6,3,3,0,0,0,0,0,0,0,0,1,1,0,2,0,2,2,0,0,0,0,0,0,0,1.98,46,15,46,0,1.98,-1,-1,-1,22,0,0.5,0.5,0.5,0,0,0,0,0.2,0,0.2,0.2,0,0.5,0.5,0,0,3,55.6,0,0.2,0
425,Krisztofer Horváth,19,Midfielder,Torino,0,0,0,Hungary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,Kwadwo Asamoah,32,Midfielder,Cagliari,217,58,159,Ghana,9,3,6,0,0,0,0,0,0,0,0,4,1,3,1,0,1,0,0,0,0,0,0,0,0,0.41,217,24,0,0,0,-1,-1,-1,30,0.4,0.4,0,0.2,0.1,0,0,0,0.2,0,0.2,0.4,0,0.1,0.1,0,0,10.8,89.7,0,0.8,0
427,Lamine Tall,19,Forward,Roma,0,0,0,Senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,Lasse Schöne,35,Forward,Genoa,0,0,0,Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,Lautaro Javier Martínez,23,Forward,Inter Milan,2576,1303,1273,Argentina,38,19,19,17,10,7,6,4,2,2,0,14,7,7,23,11,12,5,0,0.8,0.21,0.59,0.69,0.49,152,0.8,112,68,515,429,0.17,15,63,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,Lautaro Valenti,22,Forward,Parma,497,235,262,Argentina,11,5,6,0,0,0,0,0,0,0,0,0,0,0,12,7,5,0,0,0,0,0,0,0,0,2.17,41,45,0,0,0,328,276,-1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,Lennart Czyborra,22,Defender,Genoa,1177,476,701,Germany,17,8,9,1,0,1,0,0,0,0,0,5,1,4,13,6,7,2,0,0.08,0,0.08,0,0.13,1177,0.99,91,69,589,0,0.15,203,440,26,7,1.1,1,0.6,1.4,0.1,0,1,0,0.3,0.2,0.3,0.2,0,0.4,0.9,0,0.2,25.8,72.8,0.4,0.9,0
432,Leonardo Bonucci,34,Defender,Juventus,2032,959,1073,Italy,26,12,14,2,2,0,0,0,0,0,0,5,3,2,21,9,12,4,0,0.09,0,0.09,0.19,0,1016,0.93,97,78,508,0,0.18,186,383,20,10,0.7,1.2,0.8,2.4,0.5,0,2,0,0.6,0.1,0.1,0.6,0.1,0.1,0.2,0,0.1,55.8,90.4,0,4.5,0
433,Leonardo Capezzi,26,Midfielder,Sampdoria,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,Leonardo de Souza Sena,25,Midfielder,Spezia,882,251,631,Brazil,16,6,10,0,0,0,0,0,0,0,0,1,0,1,19,3,16,0,0,0,0,0,0,0,0,1.94,46,55,0,0,0,280,329,-1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,Leonardo Duarte da Silva,25,Midfielder,AC Milan,18,18,0,Brazil,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,-1,-1,-1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,Leonardo Moleri,19,Goalkeeper,AC Milan,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,Leonardo Pavoletti,32,Forward,Cagliari,1581,688,893,Italy,33,17,16,4,2,2,3,1,2,0,0,6,3,3,18,10,8,8,0,0.4,0.17,0.23,0.26,0.2,395,1.02,88,48,198,527,0.46,102,93,-1,3,0.2,0.1,1.3,0.9,0.1,0,4,3,1.3,0.4,0.1,0.9,0.3,0.4,1.2,3,0.4,12.3,69.2,0,0.2,0
438,Leonardo Spinazzola,28,Defender,Roma,2129,1034,1095,Italy,27,13,14,2,1,1,4,3,1,0,0,7,5,2,34,13,21,0,0,0.25,0.17,0.08,0.09,0.08,1065,1.44,63,79,0,532,0,207,90,101,8,0.4,0.9,0.3,1,0,1,2,4,0.8,1.4,2.2,0.4,0.1,0.3,1.1,4,1.4,38.3,80.6,0.9,2.1,0.1
439,Lévy Koffi Djidji,28,Defender,Crotone,1521,740,781,Côte d'Ivoire,20,9,11,1,0,1,0,0,0,0,0,1,1,0,35,11,24,4,0,0.06,0,0.06,0,0.12,1521,2.07,43,76,380,0,0.24,230,284,171,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,Lisandro Magallán,27,Defender,Crotone,2185,1160,1025,Argentina,28,14,14,1,0,1,2,0,2,0,0,1,0,1,57,22,35,10,0,0.12,0.08,0.04,0,0.09,2185,2.35,38,78,219,1093,0.41,266,205,178,12,1.9,1.6,2.3,2.6,0.5,0,1,2,0.3,0.3,0.3,0.5,0,0.2,0.6,2,0.3,38.1,81.3,0,2,0
441,Lorenzo Avogadri,19,Goalkeeper,Sampdoria,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,Lorenzo Bertini,19,Forward,Hellas Verona,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,Lorenzo Colombo,19,Forward,AC Milan,93,49,44,Italy,4,2,2,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,-1,-1,-1,20,0.5,0,0.3,0.8,0,0,0,0,1,0,0.3,0,0.8,0.3,0.5,0,0,3,50,0.3,0,0
444,Lorenzo De Silvestri,33,Defender,Bologna,2148,1024,1124,Italy,29,14,15,2,0,2,0,0,0,0,0,4,3,1,41,19,22,4,0,0.08,0,0.08,0,0.16,1074,1.72,52,74,537,0,0.17,200,392,143,7,1.2,1,1.4,1.7,0.3,0,2,0,0.4,0.4,0.1,0.6,0,0.4,0.4,0,0.4,36.2,75.6,0.3,2.1,0
445,Lorenzo Del Pinto,31,Midfielder,Benevento,10,10,0,Italy,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,9,10,10,0,0,0,-1,-1,-1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,62.5,0,1,0
446,Lorenzo Insigne,30,Forward,Napoli,2872,1437,1435,Italy,35,17,18,19,11,8,7,4,3,7,1,14,6,8,27,15,12,3,1,0.81,0.22,0.6,0.69,0.5,151,0.85,106,82,718,410,0.13,14,56,-1,1,0.7,1.1,0.3,0.1,0,0,19,7,4.1,1.8,1.9,1.1,0.3,1,1.8,7,1.8,48.7,83.7,0.7,3.2,0.2
447,Lorenzo Montipò,25,Goalkeeper,Benevento,3330,1710,1620,Italy,37,19,18,0,0,0,0,0,0,0,0,7,3,4,70,36,34,3,0,0,0,0,0,0,0,1.89,48,90,1110,0,0.08,441,371,162,16,0,0,0.1,1.1,0,1,0,0,0,0,0,0.2,0,0,0,0,0,28.6,59.3,0,7.3,0
448,Lorenzo Moretti,19,Defender,Inter Milan,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,Lorenzo Pellegrini,25,Midfielder,Roma,2608,1418,1190,Italy,34,19,15,7,5,2,6,4,2,1,0,11,9,2,37,15,22,10,0,0.45,0.21,0.24,0.32,0.15,373,1.28,70,77,261,435,0.35,98,68,-1,5,1.2,1.3,1.3,0.6,0.1,0,7,6,2.1,1.9,1.3,1.5,0.2,0.6,2,6,1.9,38.2,82,1.7,1.9,0.2
450,Lorenzo Pirola,19,Defender,Inter Milan,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,Lorenzo Simonetti,24,Midfielder,Parma,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,Lorenzo Tonelli,31,Defender,Sampdoria,1785,865,920,Italy,23,11,12,1,0,1,0,0,0,0,0,4,3,1,27,13,14,11,0,0.05,0,0.05,0,0.1,1785,1.36,66,78,162,0,0.55,243,346,83,16,1.4,1.1,1.3,4,0.6,0,1,0,0.6,0,0.2,1.1,0,0.2,0.2,0,0,39.3,81.3,0,3.3,0
453,Lorenzo Venuti,26,Defender,Fiorentina,1760,773,987,Italy,28,14,14,0,0,0,1,0,1,0,0,9,5,4,31,10,21,3,0,0.05,0.05,0,0,0,0,1.59,57,63,587,1760,0.15,317,247,128,24,0.9,0.6,0.4,0.6,0.1,1,0,1,0.1,0.5,0.3,0.9,0,0.4,0.7,1,0.5,21.4,75.4,0.5,0.7,0
454,Louis Munteanu,19,Forward,Fiorentina,0,0,0,Romania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,Ľubomír Tupta,23,Forward,Hellas Verona,50,46,4,Slovakia,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,-1,-1,-1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,Luca Caldirola,30,Defender,Benevento,1569,723,846,Italy,25,11,14,2,0,2,0,0,0,0,0,4,2,2,35,20,15,6,1,0.11,0,0.11,0,0.21,785,2.01,45,63,262,0,0.34,164,400,169,7,0.8,0.8,0.8,2.2,0.6,0,2,0,0.3,0.2,0,1,0,0.1,0.1,0,0.2,31.3,84.7,0,2.2,0
457,Luca Ceppitelli,31,Defender,Cagliari,1468,746,722,Italy,19,10,9,0,0,0,0,0,0,0,0,6,2,4,22,14,8,4,0,0,0,0,0,0,0,1.35,67,77,367,0,0.25,289,274,79,17,1.3,1.3,0.8,3,0.6,0,0,0,0.4,0.1,0.1,0.7,0.1,0.1,0.5,0,0.1,43.3,84.4,0.1,2.8,0
458,Luca Cigarini,35,Midfielder,Crotone,939,455,484,Italy,14,7,7,0,0,0,0,0,0,0,0,2,1,1,19,4,15,5,1,0,0,0,0,0,0,1.82,49,67,188,0,0.48,381,366,-1,23,1.9,0.9,1.9,0.6,0.1,0,0,0,1.1,1.1,0.6,1.3,0,0.7,0.7,0,1.1,51.5,85.3,0.8,4.1,0
459,Luca Marrone,31,Midfielder,Crotone,1587,810,777,Italy,21,9,12,0,0,0,0,0,0,0,0,3,1,2,37,15,22,8,0,0,0,0,0,0,0,2.1,43,76,198,0,0.45,380,370,-1,30,1.2,1.2,1.7,2.6,0.5,1,0,0,0.2,0,0,0.5,0,0,0.2,0,0,48.5,87.5,0,2.2,0
460,Luca Mora,33,Midfielder,Spezia,112,19,93,Italy,4,1,3,0,0,0,0,0,0,0,0,1,0,1,4,1,3,0,0,0,0,0,0,0,0,3.21,28,28,0,0,0,-1,-1,-1,27,0.8,0,0.5,0.5,0.3,0,0,0,0.3,0,0.3,0.5,0,0.8,1,0,0,14.5,65.5,0,0,0
461,Luca Pellegrini,22,Defender,Genoa,639,401,238,Italy,11,7,4,0,0,0,1,1,0,0,0,0,0,0,14,11,3,2,0,0.14,0.14,0,0,0,0,1.97,46,58,320,639,0.28,285,124,168,11,0.8,0.7,0.9,0.9,0.2,1,0,1,0.5,0.7,1.6,1.5,0,1.5,2,1,0.7,21.3,73.9,0.5,0.9,0
462,Luca Siligardi,33,Forward,Crotone,76,28,48,Italy,6,3,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,-1,-1,-1,28,1,0,0,0,0,0,0,0,0.5,0.5,0.5,0.3,0,0.5,0.5,0,0.5,5,75,0,0,0
463,Luca Stanga,20,Defender,AC Milan,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,Luca Vignali,25,Midfielder,Spezia,1595,810,785,Italy,21,11,10,0,0,0,0,0,0,0,0,3,2,1,32,14,18,5,1,0,0,0,0,0,0,1.81,50,76,266,0,0.34,419,410,-1,24,0.9,1,0.8,1,0.2,0,0,0,0.2,0.5,0.3,1,0,0.2,1.4,0,0.5,46.5,78.7,0.4,3.2,0
465,Lucas Felippe Nascimento,21,Midfielder,Hellas Verona,0,0,0,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,Lucas Leiva,34,Midfielder,Lazio,2155,981,1174,Brazil,32,15,17,0,0,0,0,0,0,0,0,10,5,5,32,12,20,10,0,0,0,0,0,0,0,1.34,67,67,216,0,0.42,447,361,-1,27,2.1,1.8,1.5,0.7,0,0,0,0,0.4,0.2,0.3,0.8,0,0.4,0.4,0,0.2,45.7,86.8,0.1,1.7,0
467,Lucas Martínez Quarta,25,Midfielder,Fiorentina,1481,685,796,Argentina,21,11,10,1,1,0,0,0,0,0,0,4,3,1,25,14,11,5,1,0.06,0,0.06,0.13,0,1481,1.52,59,71,247,0,0.36,232,314,-1,12,1.5,1.9,1.1,2.1,0.4,0,1,0,0.8,0.3,0.7,0.5,0,0.3,0.7,0,0.3,37.9,80.8,0.1,2.7,0
468,Lucas Tolentino Coelho de Lima,23,Midfielder,AC Milan,0,0,0,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,Lucien Agoume,19,Midfielder,Spezia,800,403,397,France,12,5,7,0,0,0,0,0,0,0,0,2,0,2,12,5,7,2,0,0,0,0,0,0,0,1.35,67,67,400,0,0.23,418,409,-1,25,1.5,1.3,1.4,0.6,0.4,0,0,0,0.2,0.2,0.5,0.7,0,0.7,0.8,0,0.2,40.2,89.6,0.1,3.7,0
470,Ludovico Gelmi,20,Goalkeeper,Atalanta,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,Luigi Samele,19,Forward,Sassuolo,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,Luigi Sepe,30,Goalkeeper,Parma,3240,1620,1620,Italy,36,18,18,0,0,0,0,0,0,0,0,5,5,0,64,31,33,0,0,0,0,0,0,0,0,1.78,51,90,0,0,0,433,347,151,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,Luis Alberto,28,Midfielder,Lazio,2641,1317,1324,Spain,34,17,17,9,7,2,2,2,0,0,0,12,7,5,38,17,21,5,0,0.37,0.07,0.31,0.48,0.14,293,1.29,70,78,528,1321,0.17,63,213,-1,2,1.3,0.4,0.6,0.3,0.1,0,9,2,2,2.4,1.5,1.1,0.1,1.1,1.4,2,2.4,51.7,81.9,0.9,2.6,0.2
474,Luis Muriel,30,Forward,Atalanta,1434,858,576,Colombia,36,18,18,22,12,10,7,4,3,2,1,10,6,4,19,11,8,0,0,1.82,0.44,1.38,1.26,1.56,65,1.19,75,40,0,205,0,1,5,-1,1,0.6,0.2,0.5,0.1,0,0,22,9,2.4,1.3,1.5,0.6,0.1,1.4,1.6,9,1.3,17.4,74.9,0.6,0.5,0
475,Luis Rojas Zamora,19,Midfielder,Crotone,98,50,48,Chile,7,2,5,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,1.84,49,14,98,0,0.92,-1,-1,-1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,Luiz Felipe,29,Goalkeeper,Lazio,910,390,520,Brazil,14,6,8,0,0,0,0,0,0,0,0,5,4,1,11,1,10,5,0,0,0,0,0,0,0,1.09,83,65,182,0,0.49,330,312,34,15,2.3,1.5,1,1.9,0.6,0,0,0,0.3,0.2,0.1,0.6,0.1,0.1,0.5,0,0.2,38.8,91.3,0.1,1.6,0
477,Lukáš Haraslín,25,Midfielder,Sassuolo,324,192,132,Slovakia,14,6,8,0,0,0,0,0,0,0,0,3,1,2,3,1,2,2,1,0,0,0,0,0,0,0.83,108,23,108,0,0.83,390,356,-1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,Lukas Lerager,28,Midfielder,Genoa,1162,539,623,Denmark,16,8,8,0,0,0,1,0,1,0,0,2,1,1,24,12,12,0,0,0.08,0.08,0,0,0,0,1.86,48,73,0,1162,0,371,199,-1,29,1.5,0.9,1,1.5,0.2,0,0,1,0.3,0.5,0.3,1,0.2,0.5,1.4,1,0.5,30.3,84.1,0,1.4,0
479,Lukáš Zima,27,Goalkeeper,Genoa,0,0,0,Czech Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,Lyanco,24,Defender,Torino,1958,1019,939,Brazil,23,12,11,0,0,0,0,0,0,0,0,3,2,1,44,24,20,8,0,0,0,0,0,0,0,2.02,45,85,245,0,0.37,437,350,170,17,0.9,2,1,3.1,1.1,0,0,0,0.5,0.3,0.8,0.6,0,0.2,0.4,0,0.3,54.4,85.9,0,4.8,0
481,Mamadou Coulibaly,22,Midfielder,Udinese,183,93,90,Senegal,3,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0.98,92,61,0,0,0,-1,-1,-1,29,3.3,0.3,1,0,0,0,0,0,0.7,0.7,0.7,0.3,0.3,1.3,2,0,0.7,25.7,75.3,0.3,1.3,0.3
482,Manolo Gabbiadini,29,Forward,Sampdoria,874,500,374,Italy,16,9,7,3,3,0,2,1,1,1,0,5,3,2,7,5,2,1,0,0.51,0.21,0.31,0.54,0,291,0.72,125,55,874,437,0.1,65,67,-1,7,0.1,0.2,0.8,0.3,0.1,0,3,2,1.8,0.7,0.2,1.1,0.2,0.3,1.1,2,0.7,13.3,75,0.1,0.6,0
483,Manolo Portanova,21,Midfielder,Genoa,133,44,89,Italy,5,2,3,0,0,0,0,0,0,0,0,1,0,1,2,0,2,1,0,0,0,0,0,0,0,1.35,67,27,133,0,0.68,-1,-1,-1,23,1,0.3,1,0.7,0.3,0,0,0,0.3,0,0.7,2,0,1.3,0.3,0,0,8,75,0,0.7,0
484,Manolo Portanova,21,Midfielder,Genoa,133,44,89,Italy,5,2,3,0,0,0,0,0,0,0,0,1,0,1,2,0,2,1,0,0,0,0,0,0,0,1.35,67,27,133,0,0.68,-1,-1,-1,23,1,0,1,0,0.5,0,0,0,2.5,0,0,1.5,0,1,1,0,0,10,90,0,0,0
485,Manuel Gasparini,19,Goalkeeper,Udinese,2,0,2,Italy,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,-1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,100,0,1,0
486,Manuel Lazzari,27,Midfielder,Lazio,2620,1351,1269,Italy,32,17,15,2,1,1,5,4,1,0,0,10,6,4,38,18,20,3,1,0.24,0.17,0.07,0.07,0.07,1310,1.31,69,82,655,524,0.14,216,98,-1,7,0.8,0.6,0.8,0.8,0.1,1,2,5,0.8,0.9,1,1.7,0.1,0.7,1.3,5,0.9,26.1,85,0.7,0.8,0
487,Manuel Locatelli,23,Midfielder,Sassuolo,2885,1342,1543,Italy,34,16,18,4,2,2,2,2,0,2,0,8,4,4,43,20,23,9,0,0.19,0.06,0.12,0.13,0.12,721,1.34,67,85,321,1443,0.28,157,221,-1,7,2.4,1.5,1.5,1.7,0.4,0,4,2,1.2,1.1,0.8,1.4,0,1,1.3,2,1.1,80.9,88.3,0.3,4.9,0
