,Player,age,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Goals,Assists,SpG,KeyP,Drb.1,Fouled,Off,Disp,UnsTch,Assists.1,KeyP.1,AvgP,PS%,Crosses,LongB,ThrB
0,Abdou Lahad Diakhaté,22,Midfielder,Parma,0,0,0,Senegal,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Abukar Mohamed,22,Midfielder,Lazio,0,0,0,Finland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Adam Marušić,28,Defender,Lazio,2113,1162,951,Montenegro,26,13,13,1,1,0,1,0,1,0,0,7,3,4,26,16,10,3,1,0.09,0.04,0.04,0.08,0,2113,1.11,81,81,528,2113,0.17,244,230,55,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Ádám Nagy,25,Midfielder,Bologna,973,484,489,Hungary,14,6,8,0,0,0,0,0,0,0,0,3,2,1,18,6,12,4,1,0,0,0,0,0,0,1.66,54,70,243,0,0.37,367,342,-1,22,2.1,1.7,0.7,0.1,0.8,0.7,0.4,0,0,0,0.4,0.6,0.3,0.6,0,0.5,1,0,0.6,36.4,86.8,0.1,1.6,0
4,Adam Ounas,24,Midfielder,Napoli,532,238,294,Algeria,18,10,8,3,2,1,0,0,0,0,0,10,6,4,4,0,4,0,0,0.51,0,0.51,0.76,0.31,177,0.68,133,30,0,0,0,17,368,-1,8,0.3,0.1,0.2,0,0,0.5,0,0,3,0,1.2,1,1.1,0.6,0,0.6,1,0,1,15.1,83.4,0.1,0.6,0.2
5,Adem Ljajić,29,Forward,Torino,29,0,29,Serbia,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,-1,-1,-1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Adrian Šemper,23,Goalkeeper,Chievo,540,270,270,Croatia,6,3,3,0,0,0,0,0,0,0,0,2,1,1,8,5,3,0,0,0,0,0,0,0,0,1.33,68,90,0,0,0,279,349,88,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Afriyie Acquah,29,Midfielder,Empoli,1514,850,664,Ghana,28,15,13,2,2,0,0,0,0,0,0,4,3,1,27,11,16,4,0,0.12,0,0.12,0.21,0,757,1.61,56,54,379,0,0.24,141,326,-1,8,1,0.4,1,0,0.5,0.3,0,0,2,0,0.8,0.4,1,1.1,0,0.8,1.1,0,0.4,24.7,82.2,0.1,0.6,0
8,Alban Lafont,22,Goalkeeper,Fiorentina,3016,1576,1440,France,34,18,16,0,0,0,0,0,0,0,0,9,6,3,40,18,22,2,0,0,0,0,0,0,0,1.19,75,89,1508,0,0.06,304,302,69,22,0,0,0,0,0.9,0,0,1,0,0,0,0.1,0.1,0.2,0,0,0,0,0.1,24.9,62.6,0,5.6,0
9,Alberto Cerri,25,Forward,Cagliari,667,194,473,Italy,15,6,9,0,0,0,0,0,0,0,0,2,1,1,11,4,7,3,0,0,0,0,0,0,0,1.48,61,44,222,0,0.4,357,334,-1,18,0.2,0.1,1.6,0.1,0.2,0.5,0.1,0,0,0,1.5,0.6,0.3,0.7,0.2,1.1,1.4,0,0.6,14.3,62.3,0,0.5,0
10,Alberto Grassi,26,Midfielder,Parma,461,198,263,Italy,7,4,3,0,0,0,0,0,0,0,0,2,2,0,6,2,4,0,0,0,0,0,0,0,0,1.17,77,66,0,0,0,324,415,-1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Alberto Paloschi,31,Forward,SPAL,851,259,592,Italy,23,10,13,2,1,1,0,0,0,0,0,5,4,1,14,3,11,3,0,0.21,0,0.21,0.35,0.15,426,1.48,61,37,284,0,0.32,81,412,-1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Albin Ekdal,31,Midfielder,Sampdoria,2652,1338,1314,Sweden,32,16,16,0,0,0,0,0,0,0,0,11,7,4,35,12,23,6,0,0,0,0,0,0,0,1.19,76,83,442,0,0.2,268,256,-1,17,1.9,1.7,1.4,0,1.9,1,0.4,0,0,0,0.5,0.6,1.1,2.1,0,1,0.9,0,0.6,51.5,86.5,0.1,1.7,0
13,Alejandro Gómez,33,Midfielder,Atalanta,2912,1485,1427,Argentina,35,18,17,7,5,2,11,6,5,0,0,9,6,3,32,15,17,5,0,0.56,0.34,0.22,0.3,0.13,416,0.99,91,83,582,265,0.15,77,9,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Alejandro Miguel Rodriguez,29,Forward,Empoli,24,0,24,Spain,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,-1,-1,-1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,Aleksandar Kolarov,35,Defender,Roma,2906,1440,1466,Serbia,33,16,17,8,6,2,2,2,0,3,0,8,3,5,36,22,14,8,1,0.31,0.06,0.25,0.38,0.12,363,1.11,81,88,363,1453,0.25,65,211,57,3,1.2,1.2,0.8,0.5,2.1,0.4,0.5,0,8,2,1.3,1.8,0.9,1.2,0,0.5,0.8,2,1.8,48.7,80.6,1.8,2.7,0
16,Alen Halilović,24,Midfielder,AC Milan,0,0,0,Croatia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Alessandro Bastoni,22,Defender,Parma,1685,824,861,Italy,24,12,12,1,1,0,0,0,0,0,0,7,5,2,29,13,16,2,0,0.05,0,0.05,0.11,0,1685,1.55,58,70,843,0,0.11,231,267,143,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Alessandro Cerbara,20,Midfielder,Lazio,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Alessandro Deiola,25,Midfielder,Cagliari,989,487,502,Italy,20,9,11,0,0,0,1,0,1,0,0,6,3,3,13,7,6,5,0,0.09,0.09,0,0,0,0,1.18,76,49,198,989,0.46,340,165,-1,19,0.7,0.6,0.5,0.2,0.6,1,0,0,0,0,0.8,0.1,0,0.2,0,0.8,0.7,0,0.1,15.9,74.2,0,0.7,0
20,Alessandro Florenzi,30,Midfielder,Roma,2183,1217,966,Italy,29,15,14,3,2,1,2,2,0,0,0,8,3,5,25,15,10,6,1,0.21,0.08,0.12,0.15,0.09,728,1.03,87,75,364,1092,0.25,148,176,-1,9,1.3,1.6,0.5,0.5,1.8,0.7,0.2,0,3,2,1.2,1.4,0.3,0.8,0.1,0.3,0.6,2,1.4,39.5,78.2,1.4,2.7,0.1
21,Alessandro Fortunato D'Andrea,21,Goalkeeper,Napoli,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,Alessandro Iacobucci,29,Goalkeeper,Frosinone,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,Alessandro Marongiu,22,Midfielder,Cagliari,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,Alessandro Matri,36,Forward,Sassuolo,595,442,153,Italy,19,10,9,2,1,1,0,0,0,0,0,7,3,4,11,10,1,3,0,0.3,0,0.3,0.2,0.59,298,1.66,54,31,198,0,0.45,50,400,-1,9,0.1,0.2,0.3,0.1,0.4,0.2,0.1,0,2,0,0.8,0.4,0.2,0.3,0.5,0.7,1.3,0,0.4,7.9,76.7,0,0.1,0
25,Alessandro Murgia,24,Midfielder,SPAL,1080,646,434,Italy,16,10,6,0,0,0,3,1,2,0,0,5,3,2,19,12,7,1,0,0.25,0.25,0,0,0,0,1.58,57,68,1080,360,0.08,391,24,-1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,9,88.9,0,0,0
26,Alessandro Plizzari,21,Goalkeeper,AC Milan,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,Alessandro Rossi,24,Forward,Lazio,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,Alessandro Russo,20,Goalkeeper,Genoa,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,Alessio Bianchi,20,Midfielder,Lazio,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Alessio Cragno,26,Goalkeeper,Cagliari,3420,1710,1710,Italy,38,19,19,0,0,0,0,0,0,0,0,7,5,2,51,18,33,1,0,0,0,0,0,0,0,1.34,67,90,3420,0,0.03,322,331,92,26,0,0.1,0,0,0.8,0,0,0,0,0,0,0,0,0.2,0,0,0.1,0,0,28.3,61,0,9.6,0
31,Alessio da Cruz,24,Midfielder,Parma,142,29,113,Netherlands,3,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.63,142,47,0,0,0,-1,-1,-1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Alessio Furlanetto,19,Goalkeeper,Lazio,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Alessio Riccardi,20,Forward,Roma,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,Alessio Romagnoli,26,Defender,AC Milan,2849,1328,1521,Italy,32,15,17,2,1,1,0,0,0,0,0,10,6,4,30,13,17,7,1,0.06,0,0.06,0.07,0.06,1425,0.95,95,89,356,0,0.25,220,396,38,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,Álex Berenguer,25,Forward,Torino,1478,787,691,Spain,31,16,15,2,2,0,3,1,2,0,0,14,7,7,16,9,7,4,0,0.3,0.18,0.12,0.23,0,739,0.97,92,48,370,493,0.24,147,52,-1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,Alex Ferrari,26,Defender,Sampdoria,540,270,270,Italy,6,3,3,0,0,0,0,0,0,0,0,2,1,1,9,4,5,2,0,0,0,0,0,0,0,1.5,60,90,270,0,0.33,270,287,136,20,1.7,1.5,0.5,1.2,4.2,0.3,0.7,0,0,0,0,0,0,0.7,0,0.2,1.3,0,0,52.2,88.2,0.2,3.8,0
37,Alex Meret,24,Goalkeeper,Napoli,1151,611,540,Italy,14,8,6,0,0,0,0,0,0,0,0,5,3,2,8,4,4,1,1,0,0,0,0,0,0,0.63,144,82,576,0,0.16,286,274,8,17,0,0,0.1,0,0.7,0,0,0,0,0,0,0,0,0.3,0,0,0.1,0,0,22.1,73.8,0,3.7,0
38,Alex Sandro,30,Defender,Juventus,2392,1108,1284,Brazil,31,15,16,1,1,0,2,0,2,0,0,13,6,7,18,7,11,7,0,0.11,0.08,0.04,0.08,0,2392,0.68,133,77,342,1196,0.26,242,173,10,16,2.2,1.2,1.6,0.2,1.9,0.5,0.3,0,1,2,0.7,1.2,0.9,1.6,0.1,0.8,1.1,2,1.2,51,84.6,0.6,2.5,0
39,Alfred Duncan,28,Midfielder,Sassuolo,1851,966,885,Ghana,26,13,13,4,4,0,4,2,2,0,0,9,5,4,33,19,14,8,1,0.39,0.19,0.19,0.37,0,463,1.6,56,71,206,463,0.44,93,48,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,Alfred Gomis,27,Goalkeeper,SPAL,1722,810,912,Senegal,20,9,11,0,0,0,0,0,0,0,0,6,4,2,26,10,16,0,0,0,0,0,0,0,0,1.36,66,86,0,0,0,372,404,102,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,Ali Adnan Kadhim Al Tameemi,27,Defender,Atalanta,166,63,103,Iraq,3,1,2,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,0,0,0,0,0,0,2.17,42,55,0,0,0,-1,-1,-1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,Allan,30,Midfielder,Napoli,2613,1300,1313,Brazil,33,17,16,1,0,1,3,2,1,0,0,11,7,4,27,13,14,10,0,0.14,0.1,0.03,0,0.07,2613,0.93,97,79,261,871,0.34,251,151,-1,11,3.2,1.1,1.5,0,0.8,2.2,0.4,0,1,3,0.8,1,1.2,1.9,0,1.3,1,3,1,66.2,89.6,0.1,3.2,0.1
43,Amadou Diawara,23,Midfielder,Napoli,661,418,243,Guinea,13,9,4,0,0,0,0,0,0,0,0,7,6,1,5,2,3,4,0,0,0,0,0,0,0,0.68,132,51,165,0,0.54,426,366,-1,23,0.9,0.8,1.2,0,0.8,0.1,0,0,0,0,0.8,0.4,0.7,0.2,0,0.5,0.3,0,0.4,41.8,92.8,0,2.6,0
44,Amato Ciciretti,27,Midfielder,Parma,135,17,118,Italy,6,2,4,0,0,0,0,0,0,0,0,1,1,0,5,1,4,0,0,0,0,0,0,0,0,3.33,27,23,0,0,0,-1,-1,-1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,Amin Younes,27,Forward,Napoli,498,160,338,Germany,12,5,7,3,1,2,2,0,2,0,0,2,1,1,9,5,4,1,0,0.9,0.36,0.54,0.56,0.53,166,1.63,55,42,498,249,0.18,11,7,-1,9,0.9,0.2,1.3,0,0,0.3,0,0,3,2,1.1,0.8,1.5,1.3,0.2,0.7,0.8,2,0.8,25.8,90.3,0,0.6,0
46,András Schafer,22,Midfielder,Genoa,0,0,0,Hungary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,Andrea Barzagli,39,Defender,Juventus,260,178,82,Italy,7,4,3,0,0,0,0,0,0,0,0,2,1,1,3,1,2,0,0,0,0,0,0,0,0,1.04,87,37,0,0,0,-1,-1,-1,29,0.1,0.6,0.4,0,1.4,0.1,0.3,0,0,0,0,0,0,0.1,0,0.4,0,0,0,27.7,90.7,0,2.4,0
48,Andrea Beghetto,26,Midfielder,Frosinone,2227,1090,1137,Italy,27,14,13,0,0,0,3,1,2,0,0,8,3,5,36,19,17,3,0,0.12,0.12,0,0,0,0,1.45,62,82,742,742,0.12,386,124,-1,24,1,0.6,0.9,0.1,1.5,0.4,0.1,0,0,3,0.9,2,0.3,0.6,0.1,0.4,0.6,3,2,27.2,67.8,2.1,1.9,0
49,Andrea Belotti,27,Forward,Torino,3301,1620,1681,Italy,37,18,19,15,8,7,3,1,2,5,1,15,7,8,34,18,16,5,0,0.49,0.08,0.41,0.44,0.37,220,0.93,97,89,660,1100,0.14,31,177,-1,1,0.9,0.4,1.9,0.1,0.6,0.6,0.1,0,15,3,3.4,0.9,1,3,0.8,2.1,3.1,3,0.9,19.8,64.8,0.1,0.6,0.1
50,Andrea Bertolacci,30,Midfielder,AC Milan,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Andrea Colpani,21,Midfielder,Atalanta,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,Andrea Consigli,34,Goalkeeper,Sassuolo,3214,1620,1594,Italy,36,18,18,0,0,0,0,0,0,0,0,12,6,6,51,29,22,3,1,0,0,0,0,0,0,1.43,63,89,804,0,0.11,404,429,117,26,0,0,0,0,0.8,0.1,0,0,0,0,0,0,0,0.2,0,0,0.1,0,0,28.2,69.5,0,6.3,0
53,Andrea Conti,27,Defender,AC Milan,494,148,346,Italy,12,5,7,0,0,0,2,1,1,0,0,5,3,2,3,0,3,3,0,0.36,0.36,0,0,0,0,0.55,165,41,165,247,0.55,277,6,4,22,0.8,1.3,0.9,0.2,0.8,0.6,0,0,0,2,0,0.5,0.4,0.3,0.1,0,0.2,2,0.5,24.2,83.4,0.6,0.7,0
54,Andrea Di Maggio,20,Defender,Parma,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,Andrea Errico,22,Midfielder,Frosinone,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,Andrea Favilli,23,Forward,Genoa,164,83,81,Italy,6,3,3,0,0,0,2,0,2,0,0,1,1,0,3,2,1,0,0,1.1,1.1,0,0,0,0,1.65,55,27,0,82,0,-1,-1,-1,12,0.2,0,1.2,0,0.2,0.2,0,0,0,2,0.8,0.5,0.3,0.3,0.2,0.2,1,2,0.5,7.3,75,0,0.3,0
57,Andrea Fulignati,26,Goalkeeper,SPAL,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,Andrea Ghion,21,Midfielder,Sassuolo,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,Andrea Marcucci,22,Midfielder,Roma,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,Andrea Masiello,35,Defender,Atalanta,1842,943,899,Italy,24,13,11,0,0,0,2,1,1,0,0,6,5,1,23,9,14,5,0,0.1,0.1,0,0,0,0,1.12,80,77,368,921,0.24,420,148,59,24,1.2,1.8,0.6,0.5,1.9,0.5,0.3,1,0,2,0.3,0.3,0,0.8,0.1,0.2,0.3,2,0.3,52.3,87.6,0,3.8,0
61,Andrea Petagna,25,Forward,SPAL,3043,1561,1482,Italy,36,18,18,16,7,9,1,0,1,6,0,9,5,4,50,25,25,8,0,0.5,0.03,0.47,0.4,0.55,190,1.48,61,85,380,3043,0.24,21,252,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,Andrea Pinamonti,21,Forward,Frosinone,1622,900,722,Italy,27,14,13,5,3,2,3,1,2,0,0,5,1,4,30,19,11,2,0,0.44,0.17,0.28,0.3,0.25,324,1.66,54,60,811,541,0.11,51,72,-1,3,0.5,0.2,1.1,0,0.6,0.6,0.1,0,5,3,2.2,0.6,0.6,1.1,0.3,1.1,1.7,3,0.6,14.7,72.8,0.1,0.4,0
63,Andrea Poli,31,Midfielder,Bologna,1945,816,1129,Italy,30,14,16,4,0,4,1,1,0,0,0,7,4,3,27,10,17,5,0,0.23,0.05,0.19,0,0.32,486,1.25,72,65,389,1945,0.23,95,227,-1,4,2.2,1.2,1,0,0.3,1.4,0.2,0,4,1,1,0.5,0.3,1.1,0.1,0.7,1,1,0.5,24.3,89,0.1,1,0
64,Andrea Ranocchia,33,Defender,Inter Milan,59,56,3,Italy,4,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,59,0,1.53,-1,-1,-1,17,0.5,0,1,0,0.8,0.3,0,0,0,0,0.5,0,0,0,0,0,0,0,0,7.5,53.3,0,0.5,0
65,Andrea Rizzo Pinna,21,Midfielder,SPAL,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,Andrea Seculin,30,Goalkeeper,Chievo,91,1,90,Italy,2,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,3.96,23,46,0,0,0,-1,-1,-1,29,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,61.9,0,4,0
67,Andreas Cornelius,28,Forward,Atalanta,0,0,0,Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,Andrija Balić,23,Midfielder,Udinese,23,19,4,Croatia,4,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,-1,-1,-1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Angelo Ndrecka,19,Defender,Chievo,90,90,0,Albania,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,4,23,90,0,0,0,-1,-1,-1,17,1,0,1,0,1,1,2,0,0,0,1,1,0,1,0,1,0,0,1,43,83.7,0,1,0
70,Ante Ćorić,24,Midfielder,Roma,22,22,0,Croatia,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,-1,-1,-1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,Antonín Barák,26,Midfielder,Udinese,329,175,154,Czech Republic,8,4,4,0,0,0,0,0,0,0,0,2,0,2,10,6,4,0,0,0,0,0,0,0,0,2.74,33,41,0,0,0,344,424,-1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,Antonino Barillà,33,Midfielder,Parma,2623,1286,1337,Italy,31,15,16,3,1,2,2,1,1,0,0,8,5,3,38,15,23,10,0,0.17,0.07,0.1,0.07,0.13,874,1.3,69,85,262,1312,0.34,167,196,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,Antonino La Gumina,25,Forward,Empoli,1089,537,552,Italy,22,12,10,2,2,0,2,1,1,0,0,3,2,1,23,9,14,1,0,0.33,0.17,0.17,0.34,0,545,1.9,47,50,1089,545,0.08,106,73,-1,9,0.2,0.3,0.8,0,0.2,0.2,0.1,0,2,2,1.2,0.3,0.8,1,0.9,0.7,1.5,2,0.3,6.5,78.9,0,0,0
74,Antonio Candela,21,Defender,Genoa,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Antonio Candreva,34,Midfielder,Inter Milan,493,356,137,Italy,18,10,8,1,0,1,0,0,0,0,0,8,5,3,3,3,0,0,0,0.18,0,0.18,0,0.66,493,0.55,164,27,0,0,0,100,378,-1,13,0.1,0.2,0.4,0,0.3,0.4,0,0,1,0,1.2,0.9,0.3,0.6,0.2,0.6,0.4,0,0.9,11.9,82.7,0.9,0.4,0
76,Antonio Di Gaudio,31,Midfielder,Parma,704,417,287,Italy,12,7,5,0,0,0,1,1,0,0,0,3,2,1,11,5,6,0,0,0.13,0.13,0,0,0,0,1.41,64,59,0,704,0,337,115,-1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,Antonio Donnarumma,30,Goalkeeper,AC Milan,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
