,Player,age,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Goals,Assists,SpG,KeyP,Drb.1,Fouled,Off,Disp,UnsTch,Assists.1,KeyP.1,AvgP,PS%,Crosses,LongB,ThrB
377,Mariano,27,Forward,Olympique Lyonnais,144,79,65,Dominican Republic,3,2,1,0,0,0,0,0,0,0,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0.63,144,48,0,0,0,-1,-1,-1,20,0,0.3,1,0,0,0,0,0,0,0,1,0.3,1,0.3,0,0.3,1.3,0,0.3,10,76.7,0,0,0
378,Mario Balotelli,30,Forward,Olympique Marseille,1701,893,808,Italy,25,14,11,8,7,1,1,1,0,0,0,11,7,4,15,6,9,11,1,0.48,0.05,0.42,0.71,0.11,213,0.79,113,68,142,1701,0.63,26,202,-1,3,0.3,0.2,1.6,0,0.4,0.3,0.1,0,8,0,2.9,0.5,0.7,1.7,0.3,0.4,0.7,0,0.5,15.2,68.9,0,0.7,0
379,Mario Balotelli,30,Forward,Olympique Marseille,1701,893,808,Italy,25,14,11,8,7,1,1,1,0,0,0,11,7,4,15,6,9,11,1,0.48,0.05,0.42,0.71,0.11,213,0.79,113,68,142,1701,0.63,26,202,-1,3,0.1,0.1,1.9,0,0.8,0.3,0.1,0,0,1,3.3,0.8,0.3,1.5,0.3,0.9,3,1,0.8,22.9,69.4,0,1.6,0.1
380,Marquinhos,26,Defender,PSG,2695,1350,1345,Brazil,30,15,15,3,1,2,1,1,0,0,0,13,7,6,21,7,14,3,1,0.13,0.03,0.1,0.07,0.13,898,0.7,128,90,674,2695,0.13,159,234,12,9,2.2,1.5,1,0.4,2.7,0.7,0.4,0,3,1,0.4,0.3,0.2,0.3,0,0.3,0.2,1,0.3,75.3,91.9,0,4.1,0.1
381,Martin Sourzac,29,Goalkeeper,Nîmes,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,Martin Terrier,24,Forward,Olympique Lyonnais,1481,768,713,France,32,15,17,9,6,3,0,0,0,0,0,9,5,4,21,8,13,2,0,0.55,0,0.55,0.7,0.38,165,1.28,71,46,741,0,0.12,12,328,-1,3,0.7,0.2,0.4,0,0.3,0.4,0.1,0,9,0,1.1,0.9,0.4,0.4,0.2,0.5,0.7,0,0.9,15.8,84.2,0.1,0.3,0.1
383,Marvin Martin,33,Midfielder,Reims,626,397,229,France,13,8,5,0,0,0,1,0,1,0,0,7,4,3,4,1,3,1,0,0.14,0.14,0,0,0,0,0.58,157,48,626,626,0.14,402,88,-1,22,0.2,0.2,0.5,0,0.1,0.5,0.1,0,0,1,0.5,0.8,0.2,1.2,0.1,0.5,0.7,1,0.8,23.8,76.5,0.5,0.9,0.2
384,Marvin Tshibuabua,19,Defender,Saint-Étienne,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,Mateo Pavlović,30,Defender,Angers SCO,2490,1059,1431,Croatia,30,13,17,2,1,1,1,0,1,0,0,12,6,6,32,9,23,8,1,0.11,0.04,0.07,0.08,0.06,1245,1.16,78,83,277,2490,0.33,191,214,75,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,Mathías Sebastián Suárez Suárez,24,Defender,Montpellier,552,327,225,Uruguay,10,6,4,0,0,0,0,0,0,0,0,1,0,1,9,7,2,2,0,0,0,0,0,0,0,1.47,61,55,276,0,0.33,264,269,146,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,Mathieu Bodmer,38,Defender,Amiens SC,1062,590,472,France,26,11,15,1,1,0,0,0,0,0,0,4,2,2,19,9,10,1,0,0.08,0,0.08,0.15,0,1062,1.61,56,41,1062,0,0.08,175,348,160,13,0.6,0.1,0.5,0,0.3,0.3,0,0,1,0,0.5,0.6,0.2,0.5,0,0.6,0.9,0,0.6,24.2,69.6,0.1,1.2,0.1
388,Mathieu Cafaro,24,Midfielder,Reims,2101,1038,1063,France,34,17,17,7,4,3,3,2,1,0,0,13,5,8,22,12,10,5,0,0.43,0.13,0.3,0.35,0.25,300,0.94,96,62,420,700,0.21,55,102,-1,2,1.7,0.6,1,0,0.2,1.3,0,0,7,3,2.1,1.1,0.7,0.9,0.1,0.9,1.6,3,1.1,17.8,68.8,1.2,1.1,0
389,Mathieu Debuchy,35,Defender,Saint-Étienne,1948,1054,894,France,24,13,11,4,4,0,3,0,3,0,0,7,5,2,21,10,11,6,1,0.32,0.14,0.18,0.34,0,487,0.97,93,81,325,649,0.28,102,92,34,5,1.8,2,1.5,0.2,2.4,0.6,0.3,0,4,3,0.6,0.9,0.4,0.8,0.3,0.5,1.3,3,0.9,34.8,73.1,0.8,1.3,0
390,Mathieu Dossevi,33,Midfielder,Toulouse,2482,1285,1197,Togo,35,17,18,4,3,1,2,2,0,0,0,8,4,4,41,20,21,0,0,0.22,0.07,0.15,0.21,0.08,621,1.49,61,71,0,1241,0,122,170,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,Mathieu Gorgelin,30,Goalkeeper,Olympique Lyonnais,360,180,180,France,4,2,2,0,0,0,0,0,0,0,0,1,1,0,4,1,3,0,0,0,0,0,0,0,0,1,90,90,0,0,0,419,331,39,15,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,85.2,0,3.5,0
392,Mathieu Michel,29,Goalkeeper,Angers SCO,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,Mathis Carvalho,21,Goalkeeper,Toulouse,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,Matt Miazga,25,Defender,Nantes,720,270,450,USA,8,3,5,0,0,0,0,0,0,0,0,1,1,0,13,3,10,5,0,0,0,0,0,0,0,1.63,55,90,144,0,0.63,347,248,163,27,1.5,1.5,1.4,1.1,4.9,0.3,0.9,0,0,0,0.5,0.3,0,0.5,0,0.1,0.3,0,0.3,53.4,81,0.1,2.9,0.1
395,Matthias Phaeton,21,Forward,Guingamp,52,5,47,France,4,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.73,52,13,0,0,0,-1,-1,-1,13,0.3,0,0.3,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0.3,0.3,0,0.5,2.5,90,0,0,0
396,Matthieu Dreyer,32,Goalkeeper,Amiens SC,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,Matz Sels,29,Goalkeeper,Strasbourg,3330,1710,1620,Belgium,37,19,18,0,0,0,0,0,0,0,0,8,4,4,42,23,19,2,0,0,0,0,0,0,0,1.14,79,90,1665,0,0.05,373,409,68,22,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,25.8,57.3,0,7.7,0
398,Mauro Daniel Goicoechea Furia,33,Goalkeeper,Toulouse,712,352,360,Uruguay,8,4,4,0,0,0,0,0,0,0,0,3,1,2,10,7,3,0,0,0,0,0,0,0,0,1.26,71,89,0,0,0,342,312,100,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,Max-Alain Gradel,33,Forward,Toulouse,3240,1620,1620,Côte d'Ivoire,36,18,18,11,6,5,5,4,1,4,4,9,5,4,48,21,27,6,0,0.44,0.14,0.31,0.33,0.28,295,1.33,68,90,540,648,0.17,51,94,-1,1,1.6,0.5,2,0,0.7,1.3,0.3,0,11,5,3.3,1.5,2.4,2.6,0.5,2.8,3.8,5,1.5,31.2,74.2,0.8,0.8,0.1
400,Maxence Caqueret,21,Midfielder,Olympique Lyonnais,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,Maxime Dupé,28,Goalkeeper,Nantes,939,540,399,France,11,6,5,0,0,0,0,0,0,0,0,1,1,0,16,10,6,1,0,0,0,0,0,0,0,1.53,59,85,939,0,0.1,346,249,155,28,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,23.8,53.4,0,6.9,0
402,Maxime Lopez,23,Midfielder,Olympique Marseille,2186,1273,913,France,32,18,14,1,1,0,3,1,2,0,0,12,10,2,23,8,15,4,0,0.16,0.12,0.04,0.07,0,2186,0.95,95,68,547,729,0.16,216,111,-1,14,1.5,0.6,1,0,0.2,1.1,0.1,0,1,3,0.4,1.5,0.4,0.4,0,0.4,0.6,3,1.5,69.3,91.3,0.8,2,0
403,Maxime Pélican,22,Forward,Nice,91,25,66,France,2,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0.99,91,46,0,0,0,-1,-1,-1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,Maxime Poundjé,28,Defender,Bordeaux,2536,1346,1190,France,30,16,14,0,0,0,2,1,1,0,0,8,5,3,25,14,11,4,0,0.07,0.07,0,0,0,0,0.89,101,85,634,1268,0.14,247,178,26,19,1.6,1,0.8,0.1,2.2,1,0.2,0,0,2,0.3,1,0.5,0.7,0,0.4,1,2,1,35.9,80.1,0.8,1.1,0
405,Mazire Soula,22,Forward,Angers SCO,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,Mehdi Abeid,28,Midfielder,Dijon,2027,947,1080,Algeria,26,12,14,3,1,2,0,0,0,1,0,5,3,2,28,14,14,6,0,0.13,0,0.13,0.1,0.17,676,1.24,72,78,338,0,0.27,133,375,-1,5,2,1.1,2.2,0,0.8,1.2,0.3,0,3,0,1.4,0.8,1.2,1.1,0,1.2,1.5,0,0.8,39.8,86.5,0.2,2.5,0
407,Mehdi Boudjemaa,23,Midfielder,Guingamp,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,Mehdi Merghem,23,Midfielder,Guingamp,725,400,325,France,9,5,4,0,0,0,1,1,0,0,0,2,2,0,12,4,8,3,0,0.12,0.12,0,0,0,0,1.49,60,81,242,725,0.37,428,108,-1,18,2.8,1,1.2,0,0.6,1.1,0.1,0,0,1,2.7,0.2,1.9,0.8,0,2,1.9,1,0.2,28.8,76.8,0.3,1.3,0.1
409,Mehdi Zeffane,28,Defender,Rennes,1213,601,612,Algeria,20,10,10,1,1,0,0,0,0,0,0,5,4,1,16,3,13,4,0,0.07,0,0.07,0.15,0,1213,1.19,76,61,303,0,0.3,183,302,81,11,1,0.9,0.6,0.1,1.7,0.8,0.3,0,1,0,0.3,0.6,0.2,0.3,0.1,0.5,0.8,0,0.6,31.1,82.6,0.2,1.6,0
410,Mehmet Zeki Çelik,24,Defender,Lille,2976,1493,1483,Turkey,34,17,17,1,1,0,5,3,2,0,0,14,9,5,23,9,14,6,1,0.18,0.15,0.03,0.06,0,2976,0.7,129,88,425,595,0.21,232,80,10,10,2.6,1,1.6,0.3,1.9,1.6,0.1,0,1,5,0.4,1,0.5,0.8,0,0.6,0.9,5,1,37.2,76.9,0.6,1.1,0.1
411,Memphis Depay,27,Forward,Olympique Lyonnais,2737,1435,1302,Netherlands,36,18,18,10,6,4,10,3,7,0,2,10,6,4,34,13,21,5,0,0.66,0.33,0.33,0.38,0.28,274,1.12,81,76,547,274,0.16,49,11,-1,2,0.3,0.3,1,0,0,0.4,0.1,0,10,10,3.1,3.1,1.7,0.9,0.3,1.8,2.3,10,3.1,34.8,80.1,2,1.4,0.2
412,Météhan Guclu,22,Forward,PSG,16,0,16,Turkey,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.63,0,5.63,0,5.63,16,0,0,16,0,0,0,-1,-1,-1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,Mickaël Alphonse,31,Defender,Dijon,566,279,287,France,11,5,6,1,0,1,0,0,0,0,0,1,1,0,16,7,9,0,0,0.16,0,0.16,0,0.31,566,2.54,35,51,0,0,0,119,287,176,12,0.9,0.8,0.8,0.1,2.3,0.1,0.1,0,1,0,0.3,0.7,0.4,0.9,0,0.3,0.9,0,0.7,20.3,64.6,0.4,0.5,0
414,Mickaël Le Bihan,30,Forward,Nice,203,177,26,France,5,3,2,1,1,0,0,0,0,1,0,1,1,0,4,3,1,2,0,0.44,0,0.44,0.51,0,203,1.77,51,41,102,0,0.89,-1,-1,-1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,Mickaël Nade,22,Defender,Saint-Étienne,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,Mickaël Panos,24,Defender,Saint-Étienne,24,24,0,France,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,-1,-1,-1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,Mihailo Ristić,25,Midfielder,Montpellier,321,165,156,Serbia,10,4,6,1,1,0,0,0,0,0,0,4,2,2,3,1,2,0,0,0.28,0,0.28,0.55,0,321,0.84,107,32,0,0,0,57,251,-1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,Mike Maignan,25,Goalkeeper,Lille,3420,1710,1710,France,38,19,19,0,0,0,0,0,0,0,0,15,10,5,28,10,18,1,0,0,0,0,0,0,0,0.74,122,90,3420,0,0.03,331,421,16,15,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,24.3,57.1,0,5.6,0
419,Milan Gajić,25,Defender,Bordeaux,90,90,0,Serbia,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,45,90,0,0,0,-1,-1,-1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,Moataz Zemzemi,21,Defender,Strasbourg,1,0,1,Tunisia,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,19,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,2,50,0,0,0
421,Mohamed Lamine Diaby,20,Forward,Nice,160,108,52,France,6,3,3,0,0,0,0,0,0,0,0,2,1,1,2,2,0,0,0,0,0,0,0,0,0,1.13,80,27,0,0,0,-1,-1,-1,24,0.2,0.3,0.7,0,0,0,0,0,0,0,0.3,0.2,0.2,0.5,0.5,0,0.8,0,0.2,4.5,85.2,0,0.2,0
422,Mohamed Simakan,20,Defender,Strasbourg,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,Moreto Moro Cassamã,23,Midfielder,Reims,60,0,60,Portugal,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,-1,-1,-1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,Morgan Poaty,23,Defender,Montpellier,90,90,0,France,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,90,90,0,0,0,-1,-1,-1,23,1,0,0,0,2,0,0,0,0,0,1,1,3,3,0,2,1,0,1,36,61.1,1,1,0
425,Morgan Sanson,26,Midfielder,Olympique Marseille,2406,1097,1309,France,33,16,17,5,1,4,3,1,2,0,0,11,9,2,34,8,26,9,0,0.3,0.11,0.19,0.08,0.28,481,1.27,71,73,267,802,0.34,100,117,-1,4,2.1,1.3,1.6,0,0.2,1.7,0,0,5,3,1.1,0.7,1,1.5,0,1.5,1.7,3,0.7,39.1,82.9,0.4,3,0.1
426,Mouhamadou Dabo,34,Defender,Caen,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,Moussa Dembélé,24,Forward,Olympique Lyonnais,2013,915,1098,France,33,16,17,15,6,9,4,2,2,1,1,8,4,4,25,9,16,1,0,0.85,0.18,0.67,0.59,0.74,134,1.12,81,61,2013,503,0.04,8,60,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,Moussa Diaby,21,Forward,PSG,1129,514,615,France,25,13,12,2,2,0,6,3,3,0,0,14,8,6,11,2,9,1,0,0.64,0.48,0.16,0.35,0,565,0.88,103,45,1129,188,0.08,115,2,-1,11,0.6,0.5,0.6,0,0.2,0.4,0,0,2,6,0.9,0.8,0.8,0.2,0.1,1,1.4,6,0.8,20.6,83.3,0.1,0.2,0.1
429,Moussa Diarra,20,Defender,Toulouse,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,Moussa Doumbia,26,Midfielder,Reims,1600,857,743,Mali,28,16,12,3,1,2,1,1,0,0,0,11,5,6,19,10,9,5,0,0.23,0.06,0.17,0.11,0.24,533,1.07,84,57,320,1600,0.28,107,188,-1,7,1,0.3,1,0,0.2,1,0.1,0,3,1,1,0.7,1.2,2.4,0.3,1.4,2.1,1,0.7,21.5,80,0.4,0.9,0
431,Moussa Konaté,28,Forward,Amiens SC,1882,1139,743,Senegal,27,15,12,7,6,1,2,2,0,2,1,9,6,3,24,11,13,2,0,0.43,0.1,0.33,0.47,0.12,269,1.15,78,70,941,941,0.1,47,133,-1,1,0.4,0.2,1.6,0,0.5,0.4,0.1,0,7,2,1.8,0.4,0.6,1.4,0.9,0.9,2.5,2,0.4,14,67.7,0,0.3,0.1
432,Moussa Sylla,21,Midfielder,Monaco,761,391,370,France,18,8,10,0,0,0,0,0,0,0,0,1,0,1,17,11,6,1,0,0,0,0,0,0,0,2.01,45,42,761,0,0.12,272,271,-1,31,0.3,0.1,0.4,0,0.3,0.2,0.1,0,0,0,0.9,0.7,0.4,0.7,0.1,0.7,1.7,0,0.7,9.2,63.9,0,0.1,0
433,Mustapha Diallo,34,Midfielder,Nîmes,459,224,235,Senegal,7,3,4,0,0,0,1,1,0,0,0,1,1,0,9,3,6,5,0,0.2,0.2,0,0,0,0,1.76,51,66,92,459,0.98,349,49,-1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,Myziane Maolida,22,Forward,Nice,956,498,458,France,14,7,7,0,0,0,3,2,1,0,0,5,3,2,10,5,5,2,0,0.28,0.28,0,0,0,0,0.94,96,68,478,319,0.19,256,19,-1,21,0.9,0.1,0.4,0,0.4,0.1,0,0,0,3,1.3,1.4,1.4,0.5,0.2,1.9,2.7,3,1.4,24.6,81.7,0.1,0.4,0
435,Nabil Fekir,27,Forward,Olympique Lyonnais,1991,1247,744,France,29,16,13,9,5,4,7,4,3,4,2,6,3,3,23,16,7,5,0,0.72,0.32,0.41,0.36,0.48,221,1.04,87,69,398,284,0.23,29,12,-1,4,1.8,0.2,1.5,0,0.1,0.9,0,0,9,7,3.1,1.8,1.6,2.2,0.6,1.5,1.8,7,1.8,34.1,85.2,1,1.2,0.1
436,Nacer Chadli,31,Midfielder,Monaco,691,196,495,Belgium,16,6,10,0,0,0,0,0,0,0,0,3,0,3,10,4,6,1,0,0,0,0,0,0,0,1.3,69,43,691,0,0.13,260,305,-1,29,0.7,0.2,0.6,0,0.4,0.3,0.1,0,0,0,0.1,0.5,0.5,0.5,0.1,0.8,1.1,0,0.5,17.3,82.3,0.8,0.2,0
437,Naif Aguerd,25,Defender,Dijon,1051,450,601,Morocco,13,5,8,3,1,2,0,0,0,0,0,2,1,1,16,7,9,5,1,0.26,0,0.26,0.2,0.3,350,1.37,66,81,175,0,0.51,64,387,129,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,Naïm Sliti,28,Midfielder,Dijon,2289,1071,1218,Tunisia,35,17,18,3,3,0,4,1,3,1,0,6,4,2,30,13,17,2,0,0.28,0.16,0.12,0.25,0,763,1.18,76,65,1145,572,0.08,142,69,-1,4,1.6,0.3,0.9,0,0.3,0.9,0,0,3,4,1.8,2.1,2.4,2,0.3,1.8,2.5,4,2.1,22.6,76.8,1.3,1.1,0.1
439,Naldo,38,Defender,Monaco,303,80,223,Brazil,7,3,4,0,0,0,0,0,0,0,0,1,1,0,5,2,3,2,2,0,0,0,0,0,0,1.49,61,43,76,0,1.19,261,313,151,20,0.7,0.7,0.4,0.4,3.3,0.3,0.3,0,0,0,0.4,0.1,0,0,0,0,0,0,0.1,23.7,84.3,0,1.3,0
440,Nanitamo Ikone,22,Midfielder,Lille,2814,1418,1396,France,38,19,19,3,2,1,9,4,5,0,0,15,10,5,21,7,14,3,0,0.38,0.29,0.1,0.13,0.06,938,0.67,134,74,938,313,0.1,158,16,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,Nathael Julan,24,Forward,Guingamp,430,195,235,France,10,6,4,0,0,0,0,0,0,0,0,3,1,2,9,4,5,1,0,0,0,0,0,0,0,1.88,48,43,430,0,0.21,286,281,-1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,Nathan N'Goumou Minpole,21,Midfielder,Toulouse,71,0,71,France,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2.54,36,71,0,0,0,-1,-1,-1,15,1,0,1,0,2,1,0,0,0,0,1,0,1,0,0,1,3,0,0,33,87.9,0,1,0
443,Nemanja Radonjić,25,Forward,Olympique Marseille,674,296,378,Serbia,17,9,8,0,0,0,0,0,0,0,0,6,4,2,9,3,6,2,0,0,0,0,0,0,0,1.2,75,40,337,0,0.27,295,323,-1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,Neven Subotić,32,Defender,Saint-Étienne,2153,1126,1027,Serbia,26,13,13,1,0,1,0,0,0,0,0,6,4,2,30,11,19,3,1,0.04,0,0.04,0,0.09,2153,1.25,72,83,538,0,0.17,217,353,96,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,Neymar,29,Forward,PSG,1443,666,777,Brazil,17,8,9,15,8,7,7,2,5,5,0,6,3,3,13,4,9,2,0,1.37,0.44,0.94,1.08,0.81,96,0.81,111,85,722,206,0.12,3,4,-1,3,0.8,0.3,0.7,0,0.1,1,0,0,15,7,3.2,2.5,4.4,3.4,0.4,4.2,4.1,7,2.5,57.8,81.1,1,2.5,0.9
446,Nicolas Benezet,30,Midfielder,Guingamp,1666,855,811,France,25,12,13,3,2,1,1,1,0,0,0,8,4,4,25,11,14,1,0,0.22,0.05,0.16,0.21,0.11,555,1.35,67,67,1666,1666,0.05,117,207,-1,3,1.3,0.8,0.9,0,0.1,0.6,0,0,3,1,1.1,1.7,1.4,1.7,0.3,2.2,2.6,1,1.7,29.8,74.9,1.3,0.8,0
447,Nicolas De Roussel de Préville,30,Forward,Bordeaux,1268,608,660,France,23,11,12,3,2,1,2,2,0,0,0,5,3,2,12,5,7,5,0,0.35,0.14,0.21,0.3,0.14,423,0.85,106,55,254,634,0.35,85,85,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,Nicolas Janvier,22,Midfielder,Rennes,2,0,2,France,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,-1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,100,0,0,0
449,Nicolas Lemaître,24,Goalkeeper,Reims,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,Nicolas Louis Marcel Cozza,22,Defender,Montpellier,986,477,509,France,12,6,6,0,0,0,1,0,1,0,0,2,2,0,16,5,11,0,0,0.09,0.09,0,0,0,0,1.46,62,82,0,986,0,248,143,144,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,Nicolas Pallois,33,Defender,Nantes,2160,1080,1080,France,24,12,12,2,2,0,0,0,0,0,0,6,4,2,26,16,10,8,0,0.08,0,0.08,0.17,0,1080,1.08,83,90,270,0,0.33,174,265,60,7,3.2,1.4,1,0.2,4.6,1.2,0.6,0,2,0,0.8,0.2,0.9,0.5,0.1,0.4,0.6,0,0.2,43.5,77.1,0,3.9,0
452,Nicolas Pépé,25,Forward,Lille,3332,1706,1626,Côte d'Ivoire,38,19,19,22,10,12,11,8,3,9,1,15,10,5,25,10,15,1,0,0.89,0.3,0.59,0.53,0.66,151,0.68,133,88,3332,303,0.03,9,15,-1,1,0.7,0.3,0.6,0,0.2,0.7,0,0,22,11,3.1,1.8,2.7,2.8,0.3,2.9,2.9,11,1.8,31.6,79.1,0.4,0.7,0.3
